preds_list2[[1]]$genes	1	prob_lda	prob_svm	prob_logit	pred_lda	pred_svm	pred_logit
LOC_Os01g25320	0	0.885160581	0.068653722	0.733515216	0	1	0
LOC_Os01g11300	0	0.996069516	0.134470764	7.15E-14	0	0	1
LOC_Os05g29860	0	0.999747203	0.230624483	2.22E-16	0	0	1
LOC_Os02g12900	0	0.006183977	0.926080372	0.450392437	1	0	0
LOC_Os04g51050	0	0.997118483	0.091093623	0.00212223	0	1	1
LOC_Os12g17600	1	0.999851945	0.836729725	2.22E-16	0	0	1
LOC_Os06g40360	0	0.843114801	0.522336941	0.993162938	0	0	0
LOC_Os03g54790	1	0.308374771	0.894187405	0.976430614	0	0	0
LOC_Os02g44930	0	0.871616718	0.39121305	0.355868948	0	0	0
LOC_Os08g36774	0	0.490596929	0.243730453	0.37760664	0	0	0
LOC_Os08g01750	0	0.957363726	0.117762023	0.011658882	0	0	1
LOC_Os07g20170	0	0.113230367	0.782654364	0.991172881	0	0	0
LOC_Os04g09860	0	0.97147478	0.274142356	0.098986873	0	0	1
LOC_Os06g48950	0	0.976166438	0.252389651	0.236775244	0	0	0
LOC_Os06g43840	0	0.994530073	0.158338164	2.22E-16	0	0	1
LOC_Os12g39980	0	0.918370396	0.291944448	0.674081551	0	0	0
LOC_Os10g21300	0	0.990293071	0.080149242	9.10E-15	0	1	1
LOC_Os03g57660	0	0.402973419	0.366054285	0.447410232	0	0	0
LOC_Os11g47130	0	0.856785177	0.178463609	0.133540917	0	0	0
LOC_Os07g31460	0	0.022132407	0.617035026	1	1	0	0
LOC_Os09g35940	0	0.658785133	0.193036365	0.016267722	0	0	1
LOC_Os06g19620	0	0.983173327	0.21463398	0.882729898	0	0	0
LOC_Os01g04490	0	0.997382107	0.129631916	9.48E-05	0	0	1
LOC_Os01g66640	0	0.996798319	0.088919171	1.64E-15	0	1	1
LOC_Os06g11930	0	0.999246573	0.084155247	0.775750203	0	1	0
LOC_Os11g48070	0	0.006075655	0.825878913	0.999801223	1	0	0
LOC_Os03g17164	0	0.966770299	0.19735094	0.373583244	0	0	0
LOC_Os03g53530	0	0.998423644	0.695436658	0.004915898	0	0	1
LOC_Os01g25880	0	0.988339586	0.325120288	0.516863999	0	0	0
LOC_Os01g71340	0	0.989114223	0.42255025	2.22E-16	0	0	1
LOC_Os07g13660	0	0.024095036	0.906558805	0.995508532	1	0	0
LOC_Os02g09400	0	0.840453122	0.220580691	0.611066325	0	0	0
LOC_Os05g48050	0	0.997148513	0.26747981	0.020223073	0	0	1
LOC_Os06g49800	0	0.949977456	0.107344571	0.062591895	0	0	1
LOC_Os08g31800	0	0.883516403	0.123069088	5.33E-14	0	0	1
LOC_Os05g29050	0	0.899232384	0.399524123	0.018565806	0	0	1
LOC_Os01g09850	0	0.966099596	0.552174303	0.003895276	0	0	1
LOC_Os01g40610	0	0.155152237	0.249423098	0.987181158	0	0	0
LOC_Os01g60440	0	0.999805763	0.081851238	2.22E-16	0	1	1
LOC_Os08g34280	0	0.001137878	0.886349274	1	1	0	0
LOC_Os06g22020	0	0.21986328	0.331037058	0.203018025	0	0	0
LOC_Os11g34880	0	0.970589763	0.123037708	2.22E-16	0	0	1
LOC_Os05g16430	0	0.865758623	0.208323962	0.914437492	0	0	0
LOC_Os12g39840	0	0.995878307	0.29530035	2.22E-16	0	0	1
LOC_Os05g06750	0	0.127220199	0.732530655	0.111504566	0	0	0
LOC_Os11g01740	0	0.212467613	0.287786766	0.9442061	0	0	0
LOC_Os12g09280	0	0.256454358	0.562355854	0.608189415	0	0	0
LOC_Os10g25140	0	0.149699835	0.664818626	0.999999998	0	0	0
LOC_Os05g25850	1	0.994882968	0.453081722	2.22E-16	0	0	1
LOC_Os06g12290	1	0.000184196	0.969384797	1	1	0	0
LOC_Os03g50120	0	0.999591265	0.067217194	0.000100046	0	1	1
LOC_Os03g29570	0	0.998523584	0.202617934	0.023105785	0	0	1
LOC_Os05g32430	0	0.787524553	0.302466231	0.276126236	0	0	0
LOC_Os01g56010	0	0.920930437	0.337119953	0.012084651	0	0	1
LOC_Os05g03610	0	0.226765767	0.222362544	0.961562658	0	0	0
LOC_Os01g49240	0	0.028580557	0.906132921	0.997388564	1	0	0
LOC_Os06g05160	1	0.768244567	0.892593349	0.778327447	0	0	0
LOC_Os11g08300	0	0.165374402	0.808739954	0.945151613	0	0	0
LOC_Os05g40330	0	0.999609218	0.259580924	1.28E-11	0	0	1
LOC_Os06g36320	0	0.999406121	0.080548127	2.22E-16	0	1	1
LOC_Os05g33520	0	0.986688776	0.24358565	0.018679602	0	0	1
LOC_Os01g68324	0	0.377049576	0.438460306	0.490084197	0	0	0
LOC_Os07g03920	0	0.995361627	0.098679042	9.93E-05	0	1	1
LOC_Os08g01450	0	0.705190678	0.197785509	0.02649739	0	0	1
LOC_Os04g54440	0	0.916634551	0.071881984	0.270111216	0	1	0
LOC_Os07g26210	0	0.924365258	0.694826969	0.304401058	0	0	0
LOC_Os03g27980	0	0.957178216	0.318843727	0.000400004	0	0	1
LOC_Os12g04500	0	0.015291931	0.896957161	1	1	0	0
LOC_Os01g02770	0	0.999946369	0.090802671	2.22E-16	0	1	1
LOC_Os03g28140	0	0.999852927	0.094988018	9.81E-05	0	1	1
LOC_Os04g37580	0	0.494050031	0.332706748	0.01138441	0	0	1
LOC_Os09g36370	0	0.943774621	0.187248239	0.067665456	0	0	1
LOC_Os09g04730	0	0.000107896	0.947900757	1	1	0	0
LOC_Os08g26880	0	0.263030072	0.381548839	0.410411963	0	0	0
LOC_Os01g68560	0	0.642250972	0.328258447	0.354265568	0	0	0
LOC_Os08g44150	0	0.980526781	0.168328568	0.162927965	0	0	0
LOC_Os04g01874	0	0.947910226	0.18932724	0.437095812	0	0	0
LOC_Os05g38640	1	0.999548272	0.287817809	0.73212204	0	0	0
LOC_Os05g29810	1	0.838627769	0.121534411	0.986287985	0	0	0
LOC_Os11g43620	0	0.556907874	0.176268305	0.117181367	0	0	0
LOC_Os03g44140	0	0.955841702	0.141449866	0.299651913	0	0	0
LOC_Os03g27970	0	0.609749299	0.300627353	0.714298248	0	0	0
LOC_Os06g11720	1	0.000280145	0.93704537	1	1	0	0
LOC_Os02g49510	0	0.00567929	0.832804993	0.9998	1	0	0
LOC_Os01g47540	0	0.99996154	0.05219126	2.22E-16	0	1	1
LOC_Os04g47620	0	0.153654793	0.608247659	0.986737052	0	0	0
LOC_Os06g37160	0	0.693918463	0.236605219	0.030758849	0	0	1
LOC_Os02g07870	0	0.432315369	0.485724438	0.039799887	0	0	1
LOC_Os11g24450	0	0.54286519	0.385728972	0.003538655	0	0	1
LOC_Os07g11970	0	0.583067057	0.173760581	0.027902719	0	0	1
LOC_Os05g46430	1	0.96842789	0.048985212	0.501655308	0	1	0
LOC_Os02g30610	0	0.995794646	0.370166487	0.006990415	0	0	1
LOC_Os12g39340	0	0.774107567	0.211627375	0.770219747	0	0	0
LOC_Os04g47590	0	0.324905583	0.36604058	0.987135586	0	0	0
LOC_Os07g47270	0	0.93988977	0.562087449	0.0001	0	0	1
LOC_Os04g55420	0	0.940342114	0.189108046	0.002814109	0	0	1
LOC_Os03g08300	0	0.923962621	0.189504685	0.317609272	0	0	0
LOC_Os06g40600	0	0.999988975	0.039897657	2.22E-16	0	1	1
LOC_Os01g59800	0	0.67618527	0.292906123	0.9999	0	0	0
LOC_Os04g22240	0	0.992061294	0.133527174	0.931538233	0	0	0
LOC_Os02g48980	0	0.885910074	0.709753568	0.328437637	0	0	0
LOC_Os06g47330	0	0.703318032	0.266798912	0.994466141	0	0	0
LOC_Os12g01520	0	0.999695489	0.48192664	0.000100914	0	0	1
LOC_Os07g02330	0	0.324311747	0.437643972	0.927075217	0	0	0
LOC_Os06g11290	0	0.108257171	0.410229923	0.773895265	0	0	0
LOC_Os05g02130	0	0.999965259	0.287649681	0.000299731	0	0	1
LOC_Os09g26980	0	0.890750393	0.164199971	0.019374969	0	0	1
LOC_Os01g50490	0	0.173600359	0.441013001	0.9996	0	0	0
LOC_Os08g43440	0	0.258753638	0.319578263	0.927201655	0	0	0
LOC_Os03g27030	0	0.964653567	0.240063551	0.054399688	0	0	1
LOC_Os12g33090	0	0.998877419	0.078612644	0.015682213	0	1	1
LOC_Os01g43940	0	0.024380197	0.893544324	0.999300052	1	0	0
LOC_Os11g36060	0	0.147141649	0.446499562	0.921597591	0	0	0
LOC_Os07g38610	0	0.948992545	0.223011686	0.000100505	0	0	1
LOC_Os02g56100	0	0.972294328	0.465184732	0.00941584	0	0	1
LOC_Os09g34090	0	0.995873332	0.158325184	2.22E-16	0	0	1
LOC_Os01g45200	0	0.502491317	0.376640966	0.572304578	0	0	0
LOC_Os06g50060	0	0.973916524	0.383143704	0.200102767	0	0	0
LOC_Os01g67330	0	0.727478739	0.298989605	0.981905739	0	0	0
LOC_Os08g07330	0	0.887862686	0.132589865	1.39E-13	0	0	1
LOC_Os02g21810	0	0.915238877	0.38046217	0.456355601	0	0	0
LOC_Os04g16876	0	0.395586996	0.563982966	0.992987602	0	0	0
LOC_Os07g23110	0	0.999976327	0.07354325	2.22E-16	0	1	1
LOC_Os12g02380	0	0.637797248	0.204796432	0.975026616	0	0	0
LOC_Os10g33960	1	0.762166266	0.251931441	0.889627577	0	0	0
LOC_Os06g16280	0	0.360129352	0.37706023	0.019991264	0	0	1
LOC_Os11g26950	0	0.00663146	0.910043999	0.999699999	1	0	0
LOC_Os01g20880	0	0.931611525	0.510514832	0.646243361	0	0	0
LOC_Os12g01160	0	0.703963041	0.426575356	0.026700235	0	0	1
LOC_Os12g10590	0	0.989842172	0.112315191	0.006006708	0	0	1
LOC_Os04g56110	0	0.999409011	0.132219655	2.22E-16	0	0	1
LOC_Os03g61110	0	0.210019352	0.42614924	0.9994	0	0	0
LOC_Os01g51400	0	0.988952091	0.202065863	0.143149112	0	0	0
LOC_Os09g19350	0	0.761335737	0.480114183	0.073571884	0	0	1
LOC_Os06g06380	0	0.975271428	0.129661015	2.22E-16	0	0	1
LOC_Os10g25590	0	0.000198816	0.970345364	1	1	0	0
LOC_Os05g45100	0	0.018946513	0.932011186	0.998221223	1	0	0
LOC_Os06g43760	0	0.044931714	0.466184313	0.005864045	1	0	1
LOC_Os04g26870	0	0.000111854	0.941883041	1	1	0	0
LOC_Os08g07340	0	0.933883813	0.139527059	2.39E-16	0	0	1
LOC_Os06g40490	0	0.977836061	0.386531073	2.22E-16	0	0	1
LOC_Os06g09330	0	0.992628706	0.30840257	0.007868449	0	0	1
LOC_Os07g31884	0	0.20321717	0.932331122	0.820795538	0	0	0
LOC_Os01g22870	0	0.002587207	0.402439629	1	1	0	0
LOC_Os01g06730	0	0.996428067	0.139010473	0.040653537	0	0	1
LOC_Os01g08190	0	0.998313379	0.104653936	0.044596579	0	0	1
LOC_Os11g33240	0	0.032244533	0.934781605	0.975672234	1	0	0
LOC_Os09g37510	0	0.997800017	0.139952583	2.65E-13	0	0	1
LOC_Os03g16824	0	0.989882252	0.441826214	0.084123182	0	0	1
LOC_Os05g09440	1	0.001215096	0.940661896	0.999999922	1	0	0
LOC_Os06g02430	0	0.997721554	0.081104398	2.53E-16	0	1	1
LOC_Os03g47830	0	0.99869709	0.173401869	0.000300004	0	0	1
LOC_Os05g49800	0	0.651137993	0.866776875	0.000800143	0	0	1
LOC_Os05g02530	1	0.035866927	0.920983504	0.936767311	1	0	0
LOC_Os01g48900	0	0.984384082	0.118559991	0.00587985	0	0	1
LOC_Os11g01872	0	0.987124875	0.23882375	0.195968462	0	0	0
LOC_Os12g29520	0	0.866288577	0.274430374	0.986186807	0	0	0
LOC_Os04g58830	0	0.985317323	0.104074799	0.070113998	0	0	1
LOC_Os11g08980	0	0.998555782	0.141696638	0.0002	0	0	1
LOC_Os07g39360	0	0.603030762	0.908565495	2.63E-16	0	0	1
LOC_Os03g18310	0	0.175223033	0.318253371	0.997394755	0	0	0
LOC_Os03g44150	0	0.914896557	0.672952359	0.064705052	0	0	1
LOC_Os09g11450	0	0.778679453	0.665935281	0.991906355	0	0	0
LOC_Os06g48230	0	0.999947413	0.210598916	2.22E-16	0	0	1
LOC_Os03g02480	0	0.094555168	0.472464118	0.872879647	1	0	0
LOC_Os02g32690	0	0.014534622	0.843465293	0.990597103	1	0	0
LOC_Os06g02620	0	0.991004186	0.31729236	0.002304723	0	0	1
LOC_Os01g71410	0	0.987144261	0.460281985	2.22E-16	0	0	1
LOC_Os07g48310	0	0.663558414	0.246866951	0.373909814	0	0	0
LOC_Os06g01700	0	0.996019144	0.043716284	2.22E-16	0	1	1
LOC_Os08g28540	0	0.949285389	0.124031972	2.22E-16	0	0	1
LOC_Os12g34062	0	0.867619449	0.161083007	0.185389335	0	0	0
LOC_Os03g10640	0	0.320496644	0.478264496	0.707011375	0	0	0
LOC_Os05g31290	0	0.011111837	0.546341887	1	1	0	0
LOC_Os07g43050	0	0.664454572	0.246438772	0.271005824	0	0	0
LOC_Os08g29650	0	0.999972431	0.088163318	2.22E-16	0	1	1
LOC_Os03g49990	0	0.989355015	0.212687967	0.28204598	0	0	0
LOC_Os04g55620	0	0.997059288	0.182627179	0.004040276	0	0	1
LOC_Os03g19059	0	0.507492285	0.27635781	0.90300217	0	0	0
LOC_Os11g46140	0	0.832166736	0.141336977	0.000804091	0	0	1
LOC_Os02g57660	0	0.999790199	0.116211756	2.22E-16	0	0	1
LOC_Os12g40770	0	0.998184181	0.296659925	2.22E-16	0	0	1
LOC_Os01g22520	0	0.274799734	0.824073951	0.433740015	0	0	0
LOC_Os11g04880	0	0.805432585	0.408399686	0.250678472	0	0	0
LOC_Os11g45930	0	0.666646458	0.13825483	0.014398338	0	0	1
LOC_Os03g61710	0	0.971319388	0.388767207	0.15400093	0	0	0
LOC_Os05g06700	0	0.038100713	0.34749306	1	1	0	0
LOC_Os12g03822	0	0.920122496	0.14605417	0.355102937	0	0	0
LOC_Os03g62110	0	0.999936243	0.35454891	2.22E-16	0	0	1
LOC_Os09g03630	0	0.90472001	0.416679472	0.005063986	0	0	1
LOC_Os02g10700	0	0.37587545	0.623221983	0.987380505	0	0	0
LOC_Os01g02750	0	0.982758706	0.160025431	0.005329991	0	0	1
LOC_Os02g24080	0	0.976832217	0.211552064	0.875153211	0	0	0
LOC_Os06g40050	0	0.980984196	0.240057376	0.819246135	0	0	0
LOC_Os02g32740	0	0.997672397	0.174026473	0.89203689	0	0	0
LOC_Os03g48040	0	0.568966492	0.857209482	0.010456951	0	0	1
LOC_Os03g44170	0	0.000289023	0.959866866	1	1	0	0
LOC_Os01g48420	0	0.1349958	0.814894404	0.834409009	0	0	0
LOC_Os05g46580	0	0.159760111	0.849206486	0.092092048	0	0	1
LOC_Os01g51420	1	0.063061143	0.796928506	0.999895166	1	0	0
LOC_Os01g16530	0	0.996144561	0.101788394	2.22E-16	0	0	1
LOC_Os04g41950	0	0.953740143	0.341677794	0.875161742	0	0	0
LOC_Os05g44340	1	0.100326633	0.828431199	0.985571974	0	0	0
LOC_Os04g58700	0	0.994496269	0.14722796	0.000701764	0	0	1
LOC_Os02g06540	0	0.90706115	0.66109288	0.478680556	0	0	0
LOC_Os07g41240	0	0.448526621	0.299138195	0.967194846	0	0	0
LOC_Os07g43170	0	0.992899129	0.213006877	0.176389785	0	0	0
LOC_Os03g61030	0	0.521754172	0.234183463	0.763195937	0	0	0
LOC_Os06g02490	0	0.989241713	0.380868076	0.142005396	0	0	0
LOC_Os04g57720	0	0.665919182	0.843348605	0.071311725	0	0	1
LOC_Os02g56270	0	0.991740679	0.096885423	0.013398274	0	1	1
LOC_Os09g24250	0	0.999954785	0.072047287	2.22E-16	0	1	1
LOC_Os01g57930	0	0.975997377	0.268032199	9.37E-05	0	0	1
LOC_Os08g42690	0	0.999812909	0.171769514	0.096143278	0	0	1
LOC_Os11g45750	0	0.886860539	0.140025326	2.22E-16	0	0	1
LOC_Os11g36430	0	0.990377748	0.154713414	0.486045171	0	0	0
LOC_Os06g33250	0	0.281529495	0.216229978	0.996933076	0	0	0
LOC_Os12g01740	0	0.768915033	0.339297382	0.758335644	0	0	0
LOC_Os02g56990	0	0.963983928	0.124580796	0.002876565	0	0	1
LOC_Os07g27370	0	0.882456407	0.133369427	2.62E-15	0	0	1
LOC_Os05g07870	0	0.947167244	0.516630623	0.012354177	0	0	1
LOC_Os06g38970	0	0.999612011	0.119565205	0.000186615	0	0	1
LOC_Os10g41110	0	0.990626094	0.293634298	0.027908579	0	0	1
LOC_Os02g07630	0	0.982212529	0.328148051	2.22E-16	0	0	1
LOC_Os04g25980	0	0.000224659	0.954296985	1	1	0	0
LOC_Os05g12040	0	0.998794075	0.407886024	1.00E-04	0	0	1
LOC_Os10g37670	0	0.161235323	0.802247617	0.984321316	0	0	0
LOC_Os02g39300	0	0.546530497	0.203235895	0.997799854	0	0	0
LOC_Os01g70270	0	0.949232699	0.254040691	0.910176208	0	0	0
LOC_Os12g44300	0	0.144106427	0.541437497	0.982239217	0	0	0
LOC_Os01g71300	0	0.032210345	0.767128498	0.9999	1	0	0
LOC_Os03g12620	1	0.936475925	0.455428447	0.000100028	0	0	1
LOC_Os11g02450	0	0.996270645	0.098294364	0.013975047	0	1	1
LOC_Os04g12690	0	0.000584735	0.943053971	1	1	0	0
LOC_Os07g10590	0	0.954279894	0.667037762	0.081109319	0	0	1
LOC_Os10g35370	0	0.196248167	0.887099731	0.94324533	0	0	0
LOC_Os03g29410	0	0.471208414	0.499423518	0.570900292	0	0	0
LOC_Os09g16030	0	0.001058528	0.943503865	1	1	0	0
LOC_Os02g36710	0	0.818921768	0.301306766	0.032837773	0	0	1
LOC_Os04g26920	0	0.00275935	0.935533246	1	1	0	0
LOC_Os05g27930	0	0.893440399	0.269925191	0.9688391	0	0	0
LOC_Os04g37600	0	0.746804308	0.364649754	0.000199989	0	0	1
LOC_Os02g26770	0	0.465780573	0.279986186	0.043630808	0	0	1
LOC_Os02g26810	1	0.315938545	0.298347731	0.9532742	0	0	0
LOC_Os09g24800	0	0.800251282	0.380532872	0.869843621	0	0	0
LOC_Os04g03210	0	0.999799601	0.092897053	2.22E-16	0	1	1
LOC_Os03g24430	0	0.005944552	0.939198196	1	1	0	0
LOC_Os01g73450	0	0.56585686	0.338983958	0.234400836	0	0	0
LOC_Os01g61180	0	0.99308095	0.193834742	0.000500001	0	0	1
LOC_Os02g01200	0	0.998679956	0.145211237	0.038828831	0	0	1
LOC_Os08g30810	0	0.424775933	0.554522787	0.832048519	0	0	0
LOC_Os05g25350	0	0.977261108	0.096767742	0.002067513	0	1	1
LOC_Os02g32770	0	0.046012305	0.312564057	0.469726421	1	0	0
LOC_Os06g39260	0	0.999515773	0.155391127	0.031184865	0	0	1
LOC_Os06g38730	0	0.936166381	0.133667024	2.22E-16	0	0	1
LOC_Os01g03070	0	0.994468241	0.15878986	0.33068331	0	0	0
LOC_Os04g44750	0	0.305365253	0.895785804	0.490179094	0	0	0
LOC_Os01g67740	0	0.996382462	0.114153507	0.432732553	0	0	0
LOC_Os08g01410	0	0.767306278	0.26177272	0.052650291	0	0	1
LOC_Os03g16570	0	0.923670189	0.134991093	0.001533306	0	0	1
LOC_Os06g39060	0	0.993474628	0.386207761	2.22E-16	0	0	1
LOC_Os03g59530	0	0.983293026	0.279105348	0.000200171	0	0	1
LOC_Os04g32310	0	0.843404775	0.292359998	8.91E-14	0	0	1
LOC_Os02g09810	1	0.264212039	0.660782618	0.998595781	0	0	0
LOC_Os11g31090	1	0.000305089	0.920027956	1	1	0	0
LOC_Os06g48065	0	0.982950733	0.070422246	0.335703541	0	1	0
LOC_Os07g33880	0	0.926666158	0.264729074	0.689353636	0	0	0
LOC_Os07g13580	0	0.999040741	0.306688778	2.22E-16	0	0	1
LOC_Os11g14380	0	0.839713047	0.132099848	5.28E-15	0	0	1
LOC_Os04g29930	0	0.930967609	0.119614061	0.259289949	0	0	0
LOC_Os08g32970	0	0.398273987	0.646072219	0.903962198	0	0	0
LOC_Os04g46910	0	0.218496098	0.759540714	0.9786447	0	0	0
LOC_Os11g32110	0	0.950453016	0.215691666	0.77749939	0	0	0
LOC_Os08g12800	0	0.927998661	0.41118143	0.002041094	0	0	1
LOC_Os04g59000	0	0.753815289	0.208551645	0.353203745	0	0	0
LOC_Os08g28460	0	0.889103071	0.139454651	0.0002	0	0	1
LOC_Os01g41450	0	0.00325751	0.926802279	1	1	0	0
LOC_Os02g10860	0	0.988802573	0.127083173	0.000199999	0	0	1
LOC_Os02g58390	0	0.958726027	0.207813548	0.512492236	0	0	0
LOC_Os12g41530	0	0.980595312	0.163179093	0.000399995	0	0	1
LOC_Os10g02210	0	0.162612784	0.87597323	0.8746856	0	0	0
LOC_Os01g45620	0	0.980278003	0.219589604	0.295150082	0	0	0
LOC_Os08g05830	0	0.040953089	0.933130827	0.997798278	1	0	0
LOC_Os03g30910	0	0.951441539	0.13892395	1.75E-14	0	0	1
LOC_Os04g34240	1	0.996444665	0.267634028	0.950063884	0	0	0
LOC_Os12g03060	0	0.992920221	0.100071269	0.71342536	0	0	0
LOC_Os01g19160	0	0.99171157	0.067713719	2.22E-16	0	1	1
LOC_Os08g23130	0	0.179643563	0.903116392	0.696863402	0	0	0
LOC_Os04g35420	0	0.999365688	0.215008775	0.001700014	0	0	1
LOC_Os03g50740	0	0.973746008	0.246707441	0.305769522	0	0	0
LOC_Os08g31410	0	0.645645539	0.917070513	0.972598233	0	0	0
LOC_Os03g58060	0	0.828924348	0.129698929	0.03672618	0	0	1
LOC_Os10g17260	0	0.997963696	0.211985159	2.22E-16	0	0	1
LOC_Os09g32520	0	0.47225274	0.56981356	0.243097511	0	0	0
LOC_Os11g25990	0	0.000803046	0.939589069	1	1	0	0
LOC_Os08g10440	0	0.704219498	0.151855857	1.00E-04	0	0	1
LOC_Os01g40670	0	0.472861323	0.352320157	0.000548008	0	0	1
LOC_Os03g22430	0	0.99899605	0.115430943	0.000125435	0	0	1
LOC_Os01g21960	0	0.768135165	0.186332985	0.002863581	0	0	1
LOC_Os02g09490	0	0.00013515	0.92496331	1	1	0	0
LOC_Os12g03130	0	0.989514813	0.322395283	0.001400627	0	0	1
LOC_Os12g34380	0	0.398126721	0.7717555	0.139049934	0	0	0
LOC_Os02g57070	0	0.935857621	0.193782011	0.817319679	0	0	0
LOC_Os03g46550	0	0.967847656	0.125567763	5.70E-16	0	0	1
LOC_Os06g43430	0	0.843618795	0.150784567	0.001776701	0	0	1
LOC_Os03g58330	0	0.999822701	0.042452127	0.0003	0	1	1
LOC_Os01g74520	0	0.003927642	0.929517072	1	1	0	0
LOC_Os08g45060	0	0.879830261	0.190228686	0.024888267	0	0	1
LOC_Os03g03550	0	0.994420639	0.164161006	0.787994966	0	0	0
LOC_Os02g35160	0	0.073880865	0.375245416	0.996626896	1	0	0
LOC_Os04g58230	0	0.810972545	0.872257348	0.001720748	0	0	1
LOC_Os06g13680	0	0.976901037	0.138417205	0.061202641	0	0	1
LOC_Os01g67126	0	0.002654909	0.33434793	1	1	0	0
LOC_Os09g21510	0	0.995526551	0.119345457	2.22E-16	0	0	1
LOC_Os02g56210	0	0.858369342	0.10958598	0.020445047	0	0	1
LOC_Os06g50890	0	0.999649488	0.134092695	2.42E-16	0	0	1
LOC_Os03g55030	0	0.002718715	0.908400969	1	1	0	0
LOC_Os08g31219	0	0.993985264	0.100751746	2.22E-16	0	0	1
LOC_Os06g36930	0	0.38642191	0.569594046	0.910657519	0	0	0
LOC_Os03g29810	0	0.970989705	0.126464887	0.024272308	0	0	1
LOC_Os01g71650	0	0.933063034	0.450141346	0.000200003	0	0	1
LOC_Os03g20560	0	0.479776723	0.713030512	0.787357221	0	0	0
LOC_Os10g19860	0	0.998878794	0.183760238	0.019291702	0	0	1
LOC_Os07g45360	0	0.994479762	0.158129193	1.00E-04	0	0	1
LOC_Os07g33979	0	0.529370348	0.390758244	0.981744428	0	0	0
LOC_Os07g01490	0	0.999379804	0.085687231	0.038230168	0	1	1
LOC_Os01g62310	0	0.451241425	0.241747839	0.907288182	0	0	0
LOC_Os01g13520	0	0.341721547	0.560916699	0.684997255	0	0	0
LOC_Os02g56250	0	0.110440442	0.207447089	0.577853536	0	0	0
LOC_Os01g73760	0	0.989757601	0.183454692	0.056816871	0	0	1
LOC_Os02g56740	0	0.851844776	0.183547825	0.095241433	0	0	1
LOC_Os11g30500	0	0.988188651	0.128416303	0.058013104	0	0	1
LOC_Os03g12900	0	0.252603873	0.303583592	0.08415454	0	0	1
LOC_Os08g35510	0	0.452095085	0.233098229	0.050750401	0	0	1
LOC_Os12g36100	0	0.669475995	0.275329307	0.701930309	0	0	0
LOC_Os01g02700	0	0.999693513	0.103177835	2.22E-16	0	0	1
LOC_Os08g31228	0	0.99768143	0.099998761	1.07E-14	0	1	1
LOC_Os12g44000	0	0.993716605	0.294789566	0.003568819	0	0	1
LOC_Os10g33275	0	0.996129194	0.13104179	0.147305107	0	0	0
LOC_Os12g13550	0	0.785104483	0.154621148	0.0003	0	0	1
LOC_Os02g04970	0	0.9999981	0.062364968	2.22E-16	0	1	1
LOC_Os04g26910	0	0.001324558	0.945792809	1	1	0	0
LOC_Os03g18220	1	0.009347484	0.889421253	1	1	0	0
LOC_Os03g15860	0	0.87075128	0.153392246	0.988363009	0	0	0
LOC_Os05g37820	0	0.988541385	0.678133634	0.000194928	0	0	1
LOC_Os01g35170	0	0.998778254	0.069535943	0.0004	0	1	1
LOC_Os06g19070	1	0.84260267	0.202284361	0.0006	0	0	1
LOC_Os04g34984	0	0.922159556	0.196515603	0.38081886	0	0	0
LOC_Os03g03430	0	3.69E-05	0.908548372	1	1	0	0
LOC_Os03g48300	0	0.075116472	0.656113501	0.996941226	1	0	0
LOC_Os08g32620	0	0.408089074	0.185896231	0.302600567	0	0	0
LOC_Os01g74640	0	0.894328538	0.252350225	0.025354152	0	0	1
LOC_Os09g30980	0	0.081273665	0.916420048	0.667349128	1	0	0
LOC_Os02g12650	0	0.717935188	0.527482244	0.031072707	0	0	1
LOC_Os04g32960	0	0.984689948	0.102398386	0.036364525	0	0	1
LOC_Os04g32650	0	0.074733128	0.530798264	0.986464733	1	0	0
LOC_Os02g44470	0	0.004098563	0.814786054	1	1	0	0
LOC_Os01g46932	0	0.477240164	0.378776937	1	0	0	0
LOC_Os06g11200	0	0.262587558	0.514284945	0.267106756	0	0	0
LOC_Os10g36420	0	0.960569978	0.220181945	0.361192964	0	0	0
LOC_Os06g39600	0	0.792407885	0.361885761	0.118501242	0	0	0
LOC_Os11g34970	0	0.899408114	0.135132963	1.16E-15	0	0	1
LOC_Os09g26900	1	0.357835412	0.81993979	0.947432667	0	0	0
LOC_Os11g12740	0	0.022985101	0.958214607	0.991670869	1	0	0
LOC_Os07g04520	0	0.973903622	0.128573269	0.137556957	0	0	0
LOC_Os07g46450	0	0.981211308	0.18890634	0.000629982	0	0	1
LOC_Os12g06620	0	0.565640006	0.520866462	0.881298778	0	0	0
LOC_Os06g12230	0	0.87996001	0.535824595	0.201307878	0	0	0
LOC_Os02g47760	0	0.786756028	0.301826488	0.754531027	0	0	0
LOC_Os01g36570	0	0.975003779	0.209884908	0.003665085	0	0	1
LOC_Os06g36850	0	0.014445122	0.854319227	0.986922292	1	0	0
LOC_Os07g16970	0	0.178030726	0.599850248	0.171422707	0	0	0
LOC_Os08g14700	0	0.958800417	0.465848993	0.008183818	0	0	1
LOC_Os07g35560	0	0.824144999	0.358523878	0.000716946	0	0	1
LOC_Os02g34790	0	0.999389395	0.108135642	2.22E-16	0	0	1
LOC_Os05g30880	0	0.999879582	0.124200852	0.001140135	0	0	1
LOC_Os10g28320	0	0.03035009	0.901764177	1	1	0	0
LOC_Os12g37740	0	0.719341616	0.134001156	0.000399973	0	0	1
