preds_list2[[1]]$genes,1,prob_svm,pred_svm,pred_svm_PR,prob_logit,pred_logit,pred_logit_PR
LOC_Os01g64990,0,0.196387656,0,0,0.520753624,0,0
LOC_Os01g43090,0,0.509665069,0,0,0.502199462,0,0
LOC_Os03g56830,0,0.125103579,0,0,0.502846702,0,0
LOC_Os02g06860,0,0.211585972,0,0,0.530731077,0,0
LOC_Os04g57190,0,0.177622681,0,0,0.502061255,0,0
LOC_Os05g49250,0,0.253489141,0,0,0.501417841,0,0
LOC_Os03g27210,0,0.303716319,0,0,0.499631721,0,0
LOC_Os03g06200,0,0.219860372,0,0,0.470065934,0,0
LOC_Os06g33710,0,0.362757008,0,0,0.448274454,0,0
LOC_Os10g10244,0,0.130193381,0,0,0.504273726,0,0
LOC_Os01g23380,0,0.517843144,0,0,0.40951688,0,0
LOC_Os02g38430,0,0.220108463,0,0,0.466892636,0,0
LOC_Os09g25330,0,0.616576945,1,0,0.463022436,0,0
LOC_Os04g29960,0,0.602668139,1,0,0.491805928,0,0
LOC_Os03g24040,0,0.289927681,0,0,0.495752793,0,0
LOC_Os07g05800,0,0.334083526,0,0,0.467205113,0,0
LOC_Os11g01450,0,0.163901784,0,0,0.498933429,0,0
LOC_Os05g50654,0,0.384619907,0,0,0.445001998,0,0
LOC_Os06g50310,0,0.195642841,0,0,0.457651993,0,0
LOC_Os09g06680,0,0.264727323,0,0,0.524393484,0,0
LOC_Os01g57260,0,0.322136976,0,0,0.479858253,0,0
LOC_Os03g52840,0,0.228092639,0,0,0.543627024,0,0
LOC_Os02g56400,0,0.607779475,1,0,0.439797868,0,0
LOC_Os04g20260,0,0.920284307,1,0,0.559409586,0,0
LOC_Os10g17690,0,0.507555099,0,0,0.433212595,0,0
LOC_Os06g48060,0,0.58016078,1,0,0.508009786,0,0
LOC_Os08g01580,0,0.5044805,0,0,0.449581684,0,0
LOC_Os09g36280,0,0.712681252,1,0,0.530856704,0,0
LOC_Os06g19500,0,0.458803406,0,0,0.476296958,0,0
LOC_Os03g20380,0,0.424656727,0,0,0.533604498,0,0
LOC_Os02g12790,0,0.362622829,0,0,0.50980112,0,0
LOC_Os03g57854,0,0.446948244,0,0,0.500666377,0,0
LOC_Os05g48450,0,0.197472518,0,0,0.516262594,0,0
LOC_Os02g10070,0,0.389203046,0,0,0.503543646,0,0
LOC_Os10g02220,0,0.789710384,1,0,0.519521326,0,0
LOC_Os11g28980,0,0.267023226,0,0,0.529685878,0,0
LOC_Os06g11780,0,0.446879421,0,0,0.536816036,0,0
LOC_Os09g36480,0,0.08784331,0,0,0.450292107,0,0
LOC_Os09g32968,0,0.333928242,0,0,0.488198748,0,0
LOC_Os09g35920,0,0.281786427,0,0,0.427184998,0,0
LOC_Os11g39320,0,0.513098554,0,0,0.423550932,0,0
LOC_Os11g10070,0,0.11354407,0,0,0.444385076,0,0
LOC_Os06g11640,0,0.26816002,0,0,0.480264565,0,0
LOC_Os05g34380,0,0.524765217,0,0,0.543898007,0,0
LOC_Os03g17740,0,0.566110706,1,0,0.502782591,0,0
LOC_Os12g04595,0,0.147597037,0,0,0.519232945,0,0
LOC_Os01g56940,0,0.157926704,0,0,0.485797847,0,0
LOC_Os01g13730,0,0.265022408,0,0,0.477335101,0,0
LOC_Os02g40200,0,0.227017813,0,0,0.498577075,0,0
LOC_Os02g42620,0,0.279450282,0,0,0.543806964,0,0
LOC_Os07g22950,0,0.083193808,0,0,0.490614212,0,0
LOC_Os09g34230,0,0.889276988,1,0,0.52593799,0,0
LOC_Os01g49614,0,0.430337185,0,0,0.464645859,0,0
LOC_Os05g34670,0,0.200745736,0,0,0.505610826,0,0
LOC_Os09g33790,0,0.314528973,0,0,0.516284168,0,0
LOC_Os03g27120,0,0.380659908,0,0,0.486509978,0,0
LOC_Os09g20220,0,0.363667548,0,0,0.483931855,0,0
LOC_Os03g09940,0,0.665832496,1,0,0.484115263,0,0
LOC_Os12g36690,0,0.516766446,0,0,0.395949899,0,0
LOC_Os02g22020,0,0.160072556,0,0,0.481860178,0,0
LOC_Os05g03020,0,0.215903147,0,0,0.463410938,0,0
LOC_Os06g08900,0,0.487695387,0,0,0.514810815,0,0
LOC_Os04g40310,0,0.531217078,0,0,0.449821172,0,0
LOC_Os01g60330,0,0.334734448,0,0,0.533272714,0,0
LOC_Os05g30750,0,0.555376374,0,0,0.429911587,0,0
LOC_Os11g05690,0,0.69540191,1,0,0.485326743,0,0
LOC_Os01g47760,0,0.635816277,1,0,0.546380246,0,0
LOC_Os05g01440,0,0.319653836,0,0,0.489396388,0,0
LOC_Os04g03530,0,0.754757269,1,0,0.510954386,0,0
LOC_Os03g07850,0,0.1531073,0,0,0.42675905,0,0
LOC_Os10g41190,0,0.810582167,1,0,0.523618472,0,0
LOC_Os01g57958,0,0.241500302,0,0,0.498319357,0,0
LOC_Os12g38400,0,0.266600386,0,0,0.468791277,0,0
LOC_Os01g05870,0,0.231448941,0,0,0.533362247,0,0
LOC_Os08g03390,0,0.104565757,0,0,0.475661132,0,0
LOC_Os03g56790,0,0.524572821,0,0,0.461614173,0,0
LOC_Os11g08410,0,0.539933055,0,0,0.535054375,0,0
LOC_Os12g19470,0,0.368885612,0,0,0.522356674,0,0
LOC_Os01g40499,0,0.249837197,0,0,0.499291675,0,0
LOC_Os11g12520,0,0.368671196,0,0,0.468497386,0,0
LOC_Os08g33390,0,0.355056887,0,0,0.50232643,0,0
LOC_Os06g21470,0,0.200647103,0,0,0.471507703,0,0
LOC_Os09g03750,0,0.453303356,0,0,0.56917678,0,0
LOC_Os01g39134,0,0.231041322,0,0,0.507276019,0,0
LOC_Os02g51040,0,0.45193449,0,0,0.437528937,0,0
LOC_Os03g20870,0,0.626027239,1,0,0.503744281,0,0
LOC_Os01g25320,0,0.088767371,0,0,0.514633184,0,0
LOC_Os01g11300,0,0.304178415,0,0,0.509083423,0,0
LOC_Os05g29860,0,0.468673102,0,0,0.504650146,0,0
LOC_Os02g12900,0,0.540012861,0,0,0.524535879,0,0
LOC_Os04g51050,0,0.444908768,0,0,0.516312447,0,0
LOC_Os12g17600,0,0.329612444,0,0,0.509241828,0,0
LOC_Os06g40360,0,0.442515045,0,0,0.487189432,0,0
LOC_Os03g54790,0,0.364622676,0,0,0.47440818,0,0
LOC_Os02g44930,0,0.204494212,0,0,0.494085411,0,0
LOC_Os08g36774,0,0.229727635,0,0,0.456231651,0,0
LOC_Os08g01750,0,0.267246203,0,0,0.449301676,0,0
LOC_Os07g20170,0,0.516087269,0,0,0.482063239,0,0
LOC_Os04g09860,0,0.181630748,0,0,0.428505015,0,0
LOC_Os06g48950,0,0.342206431,0,0,0.457628773,0,0
LOC_Os06g43840,0,0.226775071,0,0,0.440253788,0,0
LOC_Os12g39980,0,0.244158288,0,0,0.513721241,0,0
LOC_Os10g21300,0,0.228789033,0,0,0.445220148,0,0
LOC_Os03g57660,0,0.35139653,0,0,0.420064327,0,0
LOC_Os11g47130,0,0.282034266,0,0,0.486915733,0,0
LOC_Os07g31460,0,0.503817731,0,0,0.501232717,0,0
LOC_Os09g35940,0,0.590562333,1,0,0.532230087,0,0
LOC_Os06g19620,0,0.425576383,0,0,0.524950466,0,0
LOC_Os01g04490,0,0.347250896,0,0,0.429493269,0,0
LOC_Os01g66640,0,0.248810939,0,0,0.506357428,0,0
LOC_Os06g11930,0,0.271606911,0,0,0.510567933,0,0
LOC_Os11g48070,0,0.478684125,0,0,0.515123602,0,0
LOC_Os03g17164,0,0.21236146,0,0,0.528297396,0,0
LOC_Os03g53530,0,0.585187214,1,0,0.454205135,0,0
LOC_Os01g25880,0,0.177692355,0,0,0.516509282,0,0
LOC_Os01g71340,0,0.733696488,1,0,0.55186883,0,0
LOC_Os07g13660,0,0.884888051,1,0,0.530192139,0,0
LOC_Os02g09400,0,0.567956248,1,0,0.491065874,0,0
LOC_Os05g48050,0,0.329772721,0,0,0.548290236,0,0
LOC_Os06g49800,0,0.567158633,1,0,0.469290881,0,0
LOC_Os08g31800,0,0.507668162,0,0,0.424923237,0,0
LOC_Os05g29050,0,0.296657167,0,0,0.433299444,0,0
LOC_Os01g09850,0,0.621024368,1,0,0.420657857,0,0
LOC_Os01g40610,0,0.317247874,0,0,0.526140528,0,0
LOC_Os01g60440,0,0.267421575,0,0,0.522395537,0,0
LOC_Os08g34280,0,0.585366355,1,0,0.470356369,0,0
LOC_Os06g22020,0,0.612790317,1,0,0.499441191,0,0
LOC_Os11g34880,0,0.507734735,0,0,0.404294518,0,0
LOC_Os05g16430,0,0.386569226,0,0,0.480069352,0,0
LOC_Os12g39840,0,0.131298698,0,0,0.471316041,0,0
LOC_Os05g06750,0,0.166239619,0,0,0.517163204,0,0
LOC_Os11g01740,0,0.481789539,0,0,0.523746468,0,0
LOC_Os12g09280,0,0.117034892,0,0,0.51225295,0,0
LOC_Os10g25140,0,0.283350545,0,0,0.518355364,0,0
LOC_Os05g25850,0,0.277335469,0,0,0.487517672,0,0
LOC_Os06g12290,0,0.334933067,0,0,0.482750525,0,0
LOC_Os03g50120,0,0.127470302,0,0,0.45075511,0,0
LOC_Os03g29570,0,0.337642174,0,0,0.482634175,0,0
LOC_Os05g32430,0,0.150386117,0,0,0.520018718,0,0
LOC_Os01g56010,0,0.3714684,0,0,0.477853509,0,0
LOC_Os05g03610,0,0.456264645,0,0,0.464819476,0,0
LOC_Os01g49240,1,0.899007215,1,0,0.850736557,1,1
LOC_Os06g05160,0,0.635180269,1,0,0.528989496,0,0
LOC_Os11g08300,0,0.510622337,0,0,0.510896872,0,0
LOC_Os05g40330,0,0.344248694,0,0,0.478393018,0,0
LOC_Os06g36320,0,0.225271842,0,0,0.565556339,0,0
LOC_Os05g33520,0,0.410226526,0,0,0.514197592,0,0
LOC_Os01g68324,0,0.396589461,0,0,0.522771013,0,0
LOC_Os07g03920,0,0.282815521,0,0,0.515429618,0,0
LOC_Os08g01450,0,0.583718947,1,0,0.524384795,0,0
LOC_Os04g54440,0,0.237491702,0,0,0.522715643,0,0
LOC_Os07g26210,0,0.783589942,1,0,0.481272157,0,0
LOC_Os03g27980,0,0.763834478,1,0,0.53661662,0,0
LOC_Os12g04500,0,0.510241127,0,0,0.495582444,0,0
LOC_Os01g02770,0,0.381901498,0,0,0.448704342,0,0
LOC_Os03g28140,0,0.193055189,0,0,0.473776737,0,0
LOC_Os04g37580,0,0.184903084,0,0,0.556913908,0,0
LOC_Os09g36370,0,0.272760172,0,0,0.4832705,0,0
LOC_Os09g04730,0,0.574918633,1,0,0.510801007,0,0
LOC_Os08g26880,0,0.621361753,1,0,0.547081855,0,0
LOC_Os01g68560,0,0.201176052,0,0,0.427912378,0,0
LOC_Os08g44150,0,0.330935724,0,0,0.498380227,0,0
LOC_Os04g01874,0,0.365526687,0,0,0.481422214,0,0
LOC_Os05g38640,0,0.174870467,0,0,0.478894076,0,0
LOC_Os05g29810,0,0.140013694,0,0,0.459458232,0,0
LOC_Os11g43620,0,0.178829962,0,0,0.497786367,0,0
LOC_Os03g44140,0,0.626069841,1,0,0.504158338,0,0
LOC_Os03g27970,0,0.132107048,0,0,0.511604452,0,0
LOC_Os06g11720,0,0.91774808,1,0,0.550235794,0,0
LOC_Os02g49510,0,0.546864697,0,0,0.479568743,0,0
LOC_Os01g47540,0,0.157972068,0,0,0.520466393,0,0
LOC_Os04g47620,0,0.34630023,0,0,0.51298814,0,0
LOC_Os06g37160,0,0.45207764,0,0,0.537090749,0,0
LOC_Os02g07870,0,0.351816069,0,0,0.471141912,0,0
LOC_Os11g24450,0,0.511682824,0,0,0.506121402,0,0
LOC_Os07g11970,0,0.584754862,1,0,0.534362723,0,0
LOC_Os05g46430,0,0.084236325,0,0,0.50840964,0,0
LOC_Os02g30610,0,0.631443284,1,0,0.499891978,0,0
LOC_Os12g39340,0,0.26943946,0,0,0.480330752,0,0
LOC_Os04g47590,0,0.286881782,0,0,0.499790216,0,0
LOC_Os07g47270,0,0.694815969,1,0,0.459752007,0,0
LOC_Os04g55420,0,0.250049671,0,0,0.555481507,0,0
LOC_Os03g08300,0,0.143259204,0,0,0.480006923,0,0
LOC_Os06g40600,0,0.165250044,0,0,0.420583388,0,0
LOC_Os01g59800,0,0.295880384,0,0,0.433143776,0,0
LOC_Os04g22240,0,0.079482304,0,0,0.579607955,0,0
LOC_Os02g48980,0,0.711071872,1,0,0.467778544,0,0
LOC_Os06g47330,0,0.234300294,0,0,0.515047698,0,0
LOC_Os12g01520,0,0.452054261,0,0,0.557929207,0,0
LOC_Os07g02330,0,0.374883619,0,0,0.449595973,0,0
LOC_Os06g11290,0,0.417474976,0,0,0.539891512,0,0
LOC_Os05g02130,0,0.422642861,0,0,0.520723632,0,0
LOC_Os09g26980,0,0.512412826,0,0,0.520889897,0,0
LOC_Os01g50490,0,0.634488833,1,0,0.490684383,0,0
LOC_Os08g43440,0,0.598071878,1,0,0.542219207,0,0
LOC_Os03g27030,0,0.288812988,0,0,0.48125911,0,0
LOC_Os12g33090,0,0.167226371,0,0,0.526005791,0,0
LOC_Os01g43940,0,0.81636349,1,0,0.514486605,0,0
LOC_Os11g36060,0,0.182476578,0,0,0.459614505,0,0
LOC_Os07g38610,0,0.416341656,0,0,0.483768338,0,0
LOC_Os02g56100,0,0.361273109,0,0,0.589330713,0,0
LOC_Os09g34090,0,0.200873863,0,0,0.527897328,0,0
LOC_Os01g45200,0,0.328062267,0,0,0.518942832,0,0
LOC_Os06g50060,0,0.445593017,0,0,0.512527549,0,0
LOC_Os01g67330,0,0.499320816,0,0,0.4463097,0,0
LOC_Os08g07330,0,0.51934509,0,0,0.406690376,0,0
LOC_Os02g21810,0,0.54148259,0,0,0.555801998,0,0
LOC_Os04g16876,0,0.404337302,0,0,0.492302048,0,0
LOC_Os07g23110,0,0.124685345,0,0,0.43447082,0,0
LOC_Os12g02380,0,0.244485951,0,0,0.491408962,0,0
LOC_Os10g33960,0,0.168681325,0,0,0.496915245,0,0
LOC_Os06g16280,0,0.190414138,0,0,0.448626789,0,0
LOC_Os11g26950,0,0.894288536,1,0,0.526391932,0,0
LOC_Os01g20880,0,0.51506046,0,0,0.462390521,0,0
LOC_Os12g01160,0,0.206478599,0,0,0.504994392,0,0
LOC_Os12g10590,0,0.239128027,0,0,0.439733305,0,0
LOC_Os04g56110,0,0.275466612,0,0,0.472118426,0,0
LOC_Os03g61110,0,0.199747939,0,0,0.487740016,0,0
LOC_Os01g51400,0,0.431463937,0,0,0.538618524,0,0
LOC_Os09g19350,1,0.843796968,1,0,0.855602355,1,1
LOC_Os06g06380,0,0.505254198,0,0,0.430770853,0,0
LOC_Os10g25590,0,0.369449759,0,0,0.501176577,0,0
LOC_Os05g45100,0,0.911857154,1,0,0.507698776,0,0
LOC_Os06g43760,0,0.228899822,0,0,0.549408152,0,0
LOC_Os04g26870,0,0.624550288,1,0,0.494341295,0,0
LOC_Os08g07340,0,0.520599341,0,0,0.40304862,0,0
LOC_Os06g40490,0,0.775261079,1,0,0.529971932,0,0
LOC_Os06g09330,0,0.24595029,0,0,0.501036233,0,0
LOC_Os07g31884,0,0.91519634,1,0,0.517644466,0,0
LOC_Os01g22870,0,0.180767013,0,0,0.531550053,0,0
LOC_Os01g06730,0,0.296133838,0,0,0.535782897,0,0
LOC_Os01g08190,0,0.180029852,0,0,0.441447224,0,0
LOC_Os11g33240,0,0.348260879,0,0,0.502552613,0,0
LOC_Os09g37510,0,0.313073862,0,0,0.495322751,0,0
LOC_Os03g16824,0,0.287660109,0,0,0.510881782,0,0
LOC_Os05g09440,1,0.805966587,1,0,0.858934851,1,1
LOC_Os06g02430,0,0.223126701,0,0,0.51147381,0,0
LOC_Os03g47830,0,0.261725895,0,0,0.485197534,0,0
LOC_Os05g49800,0,0.44616531,0,0,0.508215653,0,0
LOC_Os05g02530,0,0.310212651,0,0,0.512505111,0,0
LOC_Os01g48900,0,0.14979155,0,0,0.528580771,0,0
LOC_Os11g01872,0,0.126412696,0,0,0.522643193,0,0
LOC_Os12g29520,0,0.195292573,0,0,0.459207516,0,0
LOC_Os04g58830,0,0.141695084,0,0,0.446643687,0,0
LOC_Os11g08980,0,0.255250685,0,0,0.444562859,0,0
LOC_Os07g39360,0,0.923540956,1,0,0.537194524,0,0
LOC_Os03g18310,0,0.161395909,0,0,0.481120839,0,0
LOC_Os03g44150,0,0.318498793,0,0,0.533842005,0,0
LOC_Os09g11450,0,0.662513654,1,0,0.522100082,0,0
LOC_Os06g48230,0,0.238951455,0,0,0.503484146,0,0
LOC_Os03g02480,0,0.269973177,0,0,0.490089325,0,0
LOC_Os02g32690,0,0.462402473,0,0,0.49321055,0,0
LOC_Os06g02620,0,0.109567803,0,0,0.487242362,0,0
LOC_Os01g71410,0,0.752997231,1,0,0.498665429,0,0
LOC_Os07g48310,0,0.368510602,0,0,0.560358997,0,0
LOC_Os06g01700,0,0.097088846,0,0,0.441727666,0,0
LOC_Os08g28540,0,0.509975408,0,0,0.419208864,0,0
LOC_Os12g34062,0,0.239330249,0,0,0.426324345,0,0
LOC_Os03g10640,0,0.518612556,0,0,0.534894363,0,0
LOC_Os05g31290,0,0.289939272,0,0,0.488797633,0,0
LOC_Os07g43050,0,0.283492339,0,0,0.444850439,0,0
LOC_Os08g29650,0,0.240375032,0,0,0.477453178,0,0
LOC_Os03g49990,0,0.250129265,0,0,0.440335845,0,0
LOC_Os04g55620,0,0.393298762,0,0,0.549474237,0,0
LOC_Os03g19059,0,0.117410274,0,0,0.481434528,0,0
LOC_Os11g46140,0,0.521807671,0,0,0.416059765,0,0
LOC_Os02g57660,0,0.265075979,0,0,0.46719805,0,0
LOC_Os12g40770,0,0.429667887,0,0,0.560150262,0,0
LOC_Os01g22520,0,0.174980413,0,0,0.491106549,0,0
LOC_Os11g04880,0,0.326290958,0,0,0.57277606,0,0
LOC_Os11g45930,0,0.503680754,0,0,0.461744543,0,0
LOC_Os03g61710,0,0.144462497,0,0,0.469837577,0,0
LOC_Os05g06700,0,0.158566359,0,0,0.528294822,0,0
LOC_Os12g03822,0,0.156416862,0,0,0.527461644,0,0
LOC_Os03g62110,0,0.165827644,0,0,0.525520152,0,0
LOC_Os09g03630,0,0.429615067,0,0,0.533640408,0,0
LOC_Os02g10700,0,0.492911791,0,0,0.462776533,0,0
LOC_Os01g02750,0,0.313562973,0,0,0.450265278,0,0
LOC_Os02g24080,0,0.481307252,0,0,0.533929933,0,0
LOC_Os06g40050,0,0.341447611,0,0,0.46877102,0,0
LOC_Os02g32740,0,0.428319528,0,0,0.507303198,0,0
LOC_Os03g48040,0,0.50656595,0,0,0.556054573,0,0
LOC_Os03g44170,0,0.371883882,0,0,0.517406205,0,0
LOC_Os01g48420,0,0.267088199,0,0,0.519371598,0,0
LOC_Os05g46580,0,0.437425759,0,0,0.468298093,0,0
LOC_Os01g51420,0,0.310893261,0,0,0.537772428,0,0
LOC_Os01g16530,0,0.246612311,0,0,0.459881736,0,0
LOC_Os04g41950,0,0.306725995,0,0,0.517023929,0,0
LOC_Os05g44340,0,0.124299853,0,0,0.499416494,0,0
LOC_Os04g58700,0,0.360534726,0,0,0.545868045,0,0
LOC_Os02g06540,0,0.763992956,1,0,0.467559666,0,0
LOC_Os07g41240,0,0.521352154,0,0,0.521519141,0,0
LOC_Os07g43170,0,0.262569983,0,0,0.54183858,0,0
LOC_Os03g61030,0,0.224469337,0,0,0.473477554,0,0
LOC_Os06g02490,0,0.22890726,0,0,0.540390396,0,0
LOC_Os04g57720,0,0.433849676,0,0,0.507026928,0,0
LOC_Os02g56270,0,0.229496619,0,0,0.520051499,0,0
LOC_Os09g24250,0,0.142451848,0,0,0.523775911,0,0
LOC_Os01g57930,0,0.201441272,0,0,0.477513047,0,0
LOC_Os08g42690,0,0.553806425,0,0,0.555869306,0,0
LOC_Os11g45750,0,0.522248069,0,0,0.41598222,0,0
LOC_Os11g36430,0,0.348570011,0,0,0.543649984,0,0
LOC_Os06g33250,0,0.208222524,0,0,0.487348089,0,0
LOC_Os12g01740,0,0.460048639,0,0,0.4940545,0,0
LOC_Os02g56990,0,0.126249737,0,0,0.517354623,0,0
LOC_Os07g27370,0,0.51626579,0,0,0.425683596,0,0
LOC_Os05g07870,0,0.732143681,1,0,0.558839907,0,0
LOC_Os06g38970,0,0.339395808,0,0,0.526475174,0,0
LOC_Os10g41110,0,0.252082909,0,0,0.520992295,0,0
LOC_Os02g07630,0,0.490311551,0,0,0.515950549,0,0
LOC_Os04g25980,0,0.928848504,1,0,0.58239484,0,0
LOC_Os05g12040,0,0.563284093,1,0,0.562364137,0,0
LOC_Os10g37670,0,0.538867106,0,0,0.473938525,0,0
LOC_Os02g39300,0,0.165314236,0,0,0.446046249,0,0
LOC_Os01g70270,0,0.223334186,0,0,0.457678431,0,0
LOC_Os12g44300,0,0.519351212,0,0,0.469530284,0,0
LOC_Os01g71300,0,0.129838213,0,0,0.462058327,0,0
LOC_Os03g12620,0,0.747149685,1,0,0.56169271,0,0
LOC_Os11g02450,0,0.226555079,0,0,0.440234318,0,0
LOC_Os04g12690,0,0.909100417,1,0,0.542673757,0,0
LOC_Os07g10590,0,0.80391911,1,0,0.480126913,0,0
LOC_Os10g35370,0,0.416372049,0,0,0.553337111,0,0
LOC_Os03g29410,0,0.373124517,0,0,0.486598427,0,0
LOC_Os09g16030,0,0.910409115,1,0,0.539452217,0,0
LOC_Os02g36710,0,0.129572507,0,0,0.432409418,0,0
LOC_Os04g26920,0,0.579667505,1,0,0.507630626,0,0
LOC_Os05g27930,0,0.214958124,0,0,0.5176508,0,0
LOC_Os04g37600,0,0.347078915,0,0,0.513972107,0,0
LOC_Os02g26770,0,0.594829734,1,0,0.532453804,0,0
LOC_Os02g26810,0,0.612469216,1,0,0.546923895,0,0
LOC_Os09g24800,0,0.277409177,0,0,0.506150104,0,0
LOC_Os04g03210,0,0.221508754,0,0,0.487192972,0,0
LOC_Os03g24430,0,0.910157927,1,0,0.520790728,0,0
LOC_Os01g73450,0,0.236872453,0,0,0.507143288,0,0
LOC_Os01g61180,0,0.4371924,0,0,0.470620566,0,0
LOC_Os02g01200,0,0.109612822,0,0,0.435436801,0,0
LOC_Os08g30810,0,0.350670263,0,0,0.449922473,0,0
LOC_Os05g25350,0,0.250267736,0,0,0.445706186,0,0
LOC_Os02g32770,0,0.601299807,1,0,0.536237369,0,0
LOC_Os06g39260,0,0.634465815,1,0,0.460900029,0,0
LOC_Os06g38730,0,0.284643592,0,0,0.583052378,0,0
LOC_Os01g03070,0,0.106559605,0,0,0.5092754,0,0
LOC_Os04g44750,0,0.920813385,1,0,0.529905198,0,0
LOC_Os01g67740,0,0.121963323,0,0,0.45984296,0,0
LOC_Os08g01410,0,0.595731131,1,0,0.533452236,0,0
LOC_Os03g16570,0,0.207715829,0,0,0.513222048,0,0
LOC_Os06g39060,0,0.711012036,1,0,0.507271147,0,0
LOC_Os03g59530,0,0.257728769,0,0,0.489363281,0,0
LOC_Os04g32310,0,0.292493739,0,0,0.47393592,0,0
LOC_Os02g09810,0,0.604006108,1,0,0.471828775,0,0
LOC_Os11g31090,0,0.803442318,1,0,0.495034706,0,0
LOC_Os06g48065,0,0.167565004,0,0,0.542216593,0,0
LOC_Os07g33880,0,0.23556965,0,0,0.527014146,0,0
LOC_Os07g13580,0,0.692007427,1,0,0.517275951,0,0
LOC_Os11g14380,0,0.517487332,0,0,0.39598013,0,0
LOC_Os04g29930,0,0.365731906,0,0,0.449563565,0,0
LOC_Os08g32970,0,0.329865489,0,0,0.47704444,0,0
LOC_Os04g46910,0,0.566757958,1,0,0.508725656,0,0
LOC_Os11g32110,0,0.19398626,0,0,0.413017921,0,0
LOC_Os08g12800,0,0.752713245,1,0,0.524262663,0,0
LOC_Os04g59000,0,0.413104687,0,0,0.492989079,0,0
LOC_Os08g28460,0,0.518891688,0,0,0.394281177,0,0
LOC_Os01g41450,0,0.907335174,1,0,0.55124245,0,0
LOC_Os02g10860,0,0.171284131,0,0,0.46997559,0,0
LOC_Os02g58390,0,0.384242048,0,0,0.544952625,0,0
LOC_Os12g41530,0,0.340757394,0,0,0.457600078,0,0
LOC_Os10g02210,0,0.781881313,1,0,0.485339248,0,0
LOC_Os01g45620,0,0.340803329,0,0,0.485889007,0,0
LOC_Os08g05830,0,0.260722186,0,0,0.535682675,0,0
LOC_Os03g30910,0,0.499175714,0,0,0.447422446,0,0
LOC_Os04g34240,0,0.127459891,0,0,0.466677042,0,0
LOC_Os12g03060,0,0.189262247,0,0,0.465314275,0,0
LOC_Os01g19160,0,0.244960124,0,0,0.456362411,0,0
LOC_Os08g23130,0,0.847400709,1,0,0.520583379,0,0
LOC_Os04g35420,0,0.250511581,0,0,0.453260329,0,0
LOC_Os03g50740,0,0.118846097,0,0,0.517198818,0,0
LOC_Os08g31410,0,0.680505329,1,0,0.512093407,0,0
LOC_Os03g58060,0,0.145148951,0,0,0.495380134,0,0
LOC_Os10g17260,0,0.532479443,0,0,0.479542037,0,0
LOC_Os09g32520,0,0.295704342,0,0,0.539696878,0,0
LOC_Os11g25990,0,0.908618978,1,0,0.522539903,0,0
LOC_Os08g10440,0,0.525127104,0,0,0.418167222,0,0
LOC_Os01g40670,0,0.233343794,0,0,0.462259235,0,0
LOC_Os03g22430,0,0.262160539,0,0,0.458287206,0,0
LOC_Os01g21960,0,0.319593001,0,0,0.492199184,0,0
LOC_Os02g09490,0,0.594526015,1,0,0.482794752,0,0
LOC_Os12g03130,0,0.114309762,0,0,0.464604106,0,0
LOC_Os12g34380,0,0.516570974,0,0,0.520290923,0,0
LOC_Os02g57070,0,0.252245777,0,0,0.549506582,0,0
LOC_Os03g46550,0,0.50175589,0,0,0.443309299,0,0
LOC_Os06g43430,0,0.601134276,1,0,0.542729222,0,0
LOC_Os03g58330,0,0.186771102,0,0,0.424119109,0,0
LOC_Os01g74520,0,0.379843655,0,0,0.53173176,0,0
LOC_Os08g45060,0,0.390481406,0,0,0.562004535,0,0
LOC_Os03g03550,0,0.262113551,0,0,0.479864109,0,0
LOC_Os02g35160,0,0.18498357,0,0,0.479727405,0,0
LOC_Os04g58230,0,0.912464252,1,0,0.54750171,0,0
LOC_Os06g13680,0,0.341664001,0,0,0.53736811,0,0
LOC_Os01g67126,0,0.198133451,0,0,0.534351249,0,0
LOC_Os09g21510,0,0.261189499,0,0,0.476226013,0,0
LOC_Os02g56210,0,0.139760405,0,0,0.532289421,0,0
LOC_Os06g50890,0,0.243429857,0,0,0.482892096,0,0
LOC_Os03g55030,0,0.883795788,1,0,0.558287956,0,0
LOC_Os08g31219,0,0.20584509,0,0,0.39328023,0,0
LOC_Os06g36930,0,0.200144178,0,0,0.515178211,0,0
LOC_Os03g29810,0,0.258332173,0,0,0.494742726,0,0
LOC_Os01g71650,0,0.765580808,1,0,0.533599542,0,0
LOC_Os03g20560,0,0.171157132,0,0,0.519314831,0,0
LOC_Os10g19860,0,0.309405897,0,0,0.564446801,0,0
LOC_Os07g45360,0,0.217784129,0,0,0.453824116,0,0
LOC_Os07g33979,0,0.175435641,0,0,0.500349538,0,0
LOC_Os07g01490,0,0.118181853,0,0,0.507048002,0,0
LOC_Os01g62310,0,0.201075901,0,0,0.488729173,0,0
LOC_Os01g13520,0,0.644518829,1,0,0.511613418,0,0
LOC_Os02g56250,0,0.262337305,0,0,0.518135461,0,0
LOC_Os01g73760,0,0.272069834,0,0,0.471519813,0,0
LOC_Os02g56740,0,0.100819334,0,0,0.462344587,0,0
LOC_Os11g30500,0,0.264512923,0,0,0.505020654,0,0
LOC_Os03g12900,0,0.246446333,0,0,0.488951882,0,0
LOC_Os08g35510,0,0.610549374,1,0,0.544174661,0,0
LOC_Os12g36100,0,0.196560111,0,0,0.504760322,0,0
LOC_Os01g02700,0,0.305716636,0,0,0.463321719,0,0
