,AUC,AUCcr,ACCURACYcr,BALANCED ACCURACYcr,Fcr,MCCcr,ALPHA,Algorithm
0,0.006121212121212138,-80.18316831683146,-0.9342930113768249,-39.84158415841573,0.0,-0.05334894696022661,0.9877575757575757,SVM
1,0.7739393939393939,0.5873893805309734,1.0,1.0,1.0,0.2753386221392499,0.45212121212121215,RF
2,0.5899941724941725,0.2347176296554125,0.6685985247629085,0.6679755482074488,0.6543328319074521,0.09394497710149129,0.46424242424242423,LDA
