LOC_Os03g04970,
LOC_Os03g55560,
LOC_Os02g42134,
LOC_Os09g35970,
LOC_Os11g06750,
LOC_Os02g10060,
LOC_Os06g43850,
LOC_Os02g05630,
LOC_Os10g34670,
LOC_Os06g03682,
LOC_Os09g02810,
LOC_Os05g47630,
LOC_Os09g31486,
LOC_Os08g06460,
LOC_Os07g06740,
LOC_Os01g74146,
LOC_Os06g14550,
LOC_Os07g44290,
LOC_Os05g41110,
LOC_Os04g40950,
LOC_Os05g16630,
LOC_Os05g27320,
LOC_Os05g38740,
LOC_Os09g29820,
LOC_Os12g39630,
LOC_Os02g18550,
LOC_Os01g48700,
LOC_Os06g04290,
LOC_Os09g17970,
LOC_Os07g47710,
LOC_Os01g61030,
LOC_Os06g29080,
LOC_Os09g36770,
LOC_Os10g35990,
LOC_Os01g16890,
LOC_Os04g56450,
LOC_Os06g07630,
LOC_Os01g62040,
LOC_Os04g35090,
LOC_Os02g02040,
LOC_Os05g07700,
LOC_Os05g40820,
LOC_Os01g51220,
LOC_Os11g10420,
LOC_Os12g43600,
LOC_Os05g01910,
LOC_Os06g41750,
LOC_Os07g08170,
LOC_Os02g36924,
LOC_Os03g57760,
LOC_Os05g03450,
LOC_Os03g54900,
LOC_Os01g25610,
LOC_Os08g05890,
LOC_Os10g31900,
LOC_Os03g17310,
LOC_Os04g31190,
LOC_Os08g33100,
LOC_Os07g01820,
LOC_Os03g02780,
LOC_Os07g38730,
LOC_Os11g37080,
LOC_Os01g54550,
LOC_Os02g57590,
LOC_Os02g45180,
LOC_Os12g44330,
LOC_Os03g12590,
LOC_Os11g38959,
LOC_Os03g46190,
LOC_Os01g68870,
LOC_Os03g05730,
LOC_Os04g45920,
LOC_Os05g27530,
LOC_Os03g20340,
LOC_Os04g37904,
LOC_Os12g41180,
LOC_Os05g36050,
LOC_Os10g42940,
LOC_Os05g37330,
LOC_Os01g60280,
LOC_Os04g28180,
LOC_Os12g25120,
LOC_Os12g44350,
LOC_Os03g05140,
LOC_Os02g07120,
LOC_Os07g10660,
LOC_Os07g10720,
LOC_Os09g02700,
LOC_Os08g18110,
LOC_Os01g64770,
LOC_Os09g39930,
LOC_Os03g25980,
LOC_Os03g46330,
LOC_Os03g09300,
LOC_Os02g27760,
LOC_Os02g22090,
LOC_Os02g12580,
LOC_Os07g12250,
LOC_Os12g38610,
LOC_Os03g62340,
LOC_Os06g40370,
LOC_Os09g39640,
LOC_Os07g05620,
LOC_Os09g15700,
LOC_Os03g53410,
LOC_Os04g42380,
LOC_Os05g33080,
LOC_Os06g33530,
LOC_Os06g43030,
LOC_Os05g51480,
LOC_Os08g33120,
LOC_Os03g10370,
LOC_Os01g54870,
LOC_Os02g57854,
LOC_Os03g46650,
LOC_Os12g06200,
LOC_Os02g56000,
LOC_Os01g64970,
LOC_Os03g57450,
LOC_Os10g37490,
LOC_Os04g50990,
LOC_Os02g12810,
LOC_Os02g13990,
LOC_Os03g10510,
LOC_Os02g07490,
LOC_Os03g01018,
LOC_Os07g48790,
LOC_Os05g48960,
LOC_Os05g28510,
LOC_Os02g03540,
LOC_Os04g23600,
LOC_Os01g46980,
LOC_Os02g14059,
LOC_Os01g54480,
LOC_Os03g23950,
LOC_Os02g57420,
LOC_Os04g28090,
LOC_Os06g07878,
LOC_Os03g50340,
LOC_Os06g33549,
LOC_Os05g05240,
LOC_Os08g28700,
LOC_Os03g43360,
LOC_Os12g37590,
LOC_Os07g41280,
LOC_Os02g34460,
LOC_Os01g67134,
LOC_Os05g51490,
LOC_Os02g50630,
LOC_Os02g56560,
LOC_Os10g01560,
LOC_Os06g05520,
LOC_Os07g40930,
LOC_Os02g32160,
LOC_Os06g27890,
LOC_Os09g12570,
LOC_Os02g56130,
LOC_Os02g11890,
LOC_Os10g42439,
LOC_Os06g13670,
LOC_Os01g62244,
LOC_Os03g41460,
LOC_Os03g54160,
LOC_Os02g27769,
LOC_Os10g08930,
LOC_Os06g36270,
LOC_Os03g53720,
LOC_Os04g36700,
LOC_Os03g50350,
LOC_Os05g46290,
LOC_Os01g13350,
LOC_Os10g27990,
LOC_Os05g44360,
LOC_Os12g39070,
LOC_Os04g22390,
LOC_Os07g49270,
LOC_Os01g51120,
LOC_Os06g01934,
LOC_Os02g50970,
LOC_Os04g35700,
LOC_Os08g28870,
LOC_Os04g51370,
LOC_Os08g07960,
LOC_Os03g05820,
LOC_Os04g58350,
LOC_Os12g40790,
LOC_Os02g43920,
LOC_Os05g48030,
LOC_Os03g58840,
LOC_Os07g32380,
LOC_Os09g08430,
LOC_Os07g25440,
LOC_Os09g09500,
LOC_Os04g54340,
LOC_Os04g52940,
LOC_Os11g24560,
LOC_Os03g56270,
LOC_Os04g54940,
LOC_Os11g07280,
LOC_Os04g49510,
LOC_Os06g43680,
LOC_Os07g33330,
LOC_Os02g06700,
LOC_Os01g01060,
LOC_Os05g48310,
LOC_Os06g07090,
LOC_Os09g24980,
LOC_Os07g43360,
LOC_Os04g52000,
LOC_Os03g16150,
LOC_Os01g49900,
LOC_Os02g29340,
LOC_Os01g47820,
LOC_Os05g38820,
LOC_Os01g59730,
LOC_Os07g03160,
LOC_Os07g05740,
LOC_Os03g14530,
LOC_Os01g60350,
LOC_Os01g27210,
LOC_Os02g38920,
LOC_Os07g42940,
LOC_Os11g39140,
LOC_Os03g58204,
LOC_Os06g38990,
LOC_Os12g03810,
LOC_Os03g13800,
LOC_Os07g36140,
LOC_Os09g12270,
LOC_Os02g46090,
LOC_Os12g35360,
LOC_Os06g37660,
LOC_Os08g06060,
LOC_Os06g02510,
LOC_Os12g31370,
LOC_Os07g12110,
LOC_Os01g14926,
LOC_Os05g11550,
LOC_Os09g39670,
LOC_Os04g39650,
LOC_Os12g36950,
LOC_Os08g28190,
LOC_Os07g36470,
LOC_Os10g41520,
LOC_Os03g29760,
LOC_Os11g03400,
LOC_Os09g39500,
LOC_Os02g34430,
LOC_Os10g41230,
LOC_Os04g51910,
LOC_Os10g03540,
LOC_Os03g35600,
LOC_Os04g52614,
LOC_Os01g09580,
LOC_Os01g71050,
LOC_Os11g12620,
LOC_Os05g45950,
LOC_Os01g59360,
LOC_Os06g05070,
LOC_Os01g61780,
LOC_Os02g22780,
LOC_Os05g46560,
LOC_Os03g45920,
LOC_Os02g03410,
LOC_Os06g49170,
LOC_Os10g41490,
LOC_Os03g60400,
LOC_Os02g17910,
LOC_Os12g03090,
LOC_Os04g36890,
LOC_Os11g07922,
LOC_Os04g51630,
LOC_Os06g37620,
LOC_Os07g09600,
LOC_Os03g02320,
LOC_Os03g58050,
LOC_Os07g05580,
LOC_Os10g27190,
LOC_Os04g46450,
LOC_Os07g48290,
LOC_Os05g06280,
LOC_Os07g35290,
LOC_Os11g43950,
LOC_Os04g53440,
LOC_Os04g32330,
LOC_Os02g14929,
LOC_Os03g10120,
LOC_Os05g16740,
LOC_Os04g45190,
LOC_Os06g47260,
LOC_Os08g09100,
LOC_Os04g52840,
LOC_Os12g07300,
LOC_Os05g46270,
LOC_Os05g30950,
LOC_Os08g31240,
LOC_Os01g50010,
LOC_Os05g43450,
LOC_Os01g43100,
LOC_Os08g43090,
LOC_Os06g09570,
LOC_Os12g07800,
LOC_Os09g12240,
LOC_Os06g44030,
LOC_Os10g30530,
LOC_Os03g27280,
LOC_Os06g40704,
LOC_Os04g41910,
LOC_Os03g30300,
LOC_Os07g26940,
LOC_Os01g45520,
LOC_Os03g44620,
LOC_Os12g07010,
LOC_Os03g15540,
LOC_Os07g33850,
LOC_Os03g62180,
LOC_Os03g50980,
LOC_Os04g05470,
LOC_Os07g04190,
LOC_Os12g12860,
LOC_Os11g36050,
LOC_Os02g19550,
LOC_Os03g57790,
LOC_Os01g49690,
LOC_Os10g41960,
LOC_Os06g12590,
LOC_Os03g63750,
LOC_Os12g43950,
LOC_Os09g33930,
LOC_Os01g05840,
LOC_Os05g09620,
LOC_Os03g01810,
LOC_Os08g25380,
LOC_Os12g16520,
LOC_Os01g73880,
LOC_Os04g52600,
LOC_Os03g42900,
LOC_Os06g07140,
LOC_Os08g36220,
LOC_Os08g44430,
LOC_Os01g28730,
LOC_Os03g55490,
LOC_Os01g04730,
LOC_Os10g32820,
LOC_Os12g07050,
LOC_Os01g61814,
LOC_Os08g34140,
LOC_Os07g35580,
LOC_Os09g36440,
LOC_Os01g73230,
LOC_Os03g48140,
LOC_Os11g34860,
LOC_Os10g40030,
LOC_Os12g06870,
LOC_Os01g64280,
LOC_Os06g45590,
LOC_Os01g73160,
LOC_Os02g05330,
LOC_Os12g43363,
LOC_Os02g49070,
LOC_Os07g42770,
LOC_Os04g52410,
LOC_Os07g35690,
LOC_Os02g53680,
LOC_Os04g22380,
LOC_Os01g40570,
LOC_Os01g32660,
LOC_Os07g03790,
LOC_Os07g10890,
LOC_Os01g22490,
LOC_Os08g08040,
LOC_Os02g44300,
LOC_Os07g07220,
LOC_Os08g10608,
LOC_Os03g37970,
LOC_Os11g03970,
LOC_Os05g41090,
LOC_Os08g23110,
LOC_Os02g45820,
LOC_Os05g37980,
LOC_Os10g29660,
LOC_Os10g40020,
LOC_Os06g34690,
LOC_Os08g33830,
LOC_Os06g07978,
LOC_Os05g41180,
LOC_Os10g02500,
LOC_Os03g53960,
LOC_Os06g04030,
LOC_Os02g18320,
LOC_Os06g10620,
LOC_Os06g46000,
LOC_Os03g31090,
LOC_Os08g05490,
LOC_Os05g04850,
LOC_Os02g48660,
LOC_Os02g15594,
LOC_Os03g47740,
LOC_Os11g09329,
LOC_Os05g08960,
LOC_Os09g29170,
LOC_Os01g20940,
LOC_Os04g24180,
LOC_Os03g21620,
LOC_Os07g31340,
LOC_Os05g33390,
LOC_Os05g06310,
LOC_Os12g19290,
LOC_Os06g22820,
LOC_Os04g27860,
LOC_Os04g52361,
LOC_Os05g03884,
LOC_Os01g39310,
LOC_Os02g56110,
LOC_Os01g71000,
LOC_Os03g60710,
LOC_Os06g03830,
LOC_Os07g10830,
LOC_Os05g39760,
LOC_Os03g40180,
LOC_Os05g05470,
LOC_Os06g51270,
LOC_Os08g21570,
LOC_Os06g37750,
LOC_Os04g42840,
LOC_Os09g21760,
LOC_Os06g48750,
LOC_Os01g12410,
LOC_Os06g36680,
LOC_Os02g42230,
LOC_Os01g09510,
LOC_Os11g13820,
LOC_Os01g13260,
LOC_Os10g30370,
LOC_Os02g55990,
LOC_Os02g47140,
LOC_Os03g21940,
LOC_Os04g56800,
LOC_Os03g18510,
LOC_Os02g32760,
LOC_Os01g15010,
LOC_Os04g39440,
LOC_Os04g39700,
LOC_Os02g58220,
LOC_Os02g35010,
LOC_Os09g19560,
LOC_Os11g10050,
LOC_Os02g06930,
LOC_Os01g04450,
LOC_Os03g58960,
LOC_Os06g41360,
LOC_Os03g08754,
LOC_Os06g48300,
LOC_Os03g06760,
LOC_Os04g12540,
LOC_Os03g30890,
LOC_Os09g26340,
LOC_Os08g38780,
LOC_Os09g04110,
LOC_Os02g39350,
LOC_Os05g38610,
LOC_Os01g36930,
LOC_Os04g54190,
LOC_Os03g03660,
LOC_Os05g47550,
LOC_Os05g45050,
LOC_Os02g38080,
LOC_Os03g33580,
LOC_Os08g43640,
LOC_Os04g52640,
LOC_Os01g12400,
LOC_Os07g36590,
LOC_Os11g40510,
LOC_Os07g42950,
LOC_Os01g17430,
LOC_Os03g22570,
LOC_Os01g59600,
LOC_Os04g41030,
LOC_Os06g04880,
LOC_Os05g32600,
LOC_Os03g45410,
LOC_Os04g49420,
LOC_Os03g14710,
LOC_Os01g66560,
LOC_Os09g14580,
LOC_Os01g62350,
LOC_Os07g32400,
LOC_Os02g04320,
LOC_Os07g14540,
LOC_Os12g31840,
LOC_Os08g06020,
LOC_Os05g38550,
LOC_Os03g18150,
LOC_Os03g01530,
LOC_Os09g27450,
LOC_Os05g45590,
LOC_Os12g06890,
LOC_Os06g12990,
LOC_Os04g52960,
LOC_Os03g12710,
LOC_Os05g19370,
LOC_Os07g08729,
LOC_Os06g21480,
LOC_Os03g22350,
LOC_Os11g10100,
LOC_Os07g29630,
LOC_Os02g53230,
LOC_Os07g40630,
LOC_Os06g49140,
LOC_Os03g58700,
LOC_Os02g07750,
LOC_Os02g37000,
LOC_Os04g58250,
LOC_Os05g44770,
LOC_Os11g36390,
LOC_Os04g46350,
LOC_Os01g71230,
LOC_Os03g13170,
LOC_Os01g18050,
LOC_Os10g01470,
LOC_Os11g14420,
LOC_Os06g07830,
LOC_Os03g47730,
LOC_Os01g04580,
LOC_Os03g08280,
LOC_Os03g58160,
LOC_Os01g52450,
LOC_Os12g26030,
LOC_Os03g57040,
LOC_Os03g07430,
LOC_Os03g59020,
LOC_Os01g06010,
LOC_Os03g22340,
LOC_Os07g42150,
LOC_Os12g07990,1
LOC_Os08g41950,
LOC_Os06g38930,
LOC_Os02g12850,
LOC_Os01g71200,
LOC_Os03g16740,
LOC_Os10g32880,
LOC_Os12g14699,
LOC_Os04g54474,
LOC_Os02g52850,
LOC_Os03g02460,
LOC_Os05g51740,
LOC_Os07g41140,
LOC_Os10g37740,
LOC_Os04g59450,
LOC_Os03g14260,
LOC_Os03g04460,
LOC_Os03g02150,
LOC_Os12g38970,
LOC_Os06g45430,
LOC_Os03g64190,
LOC_Os03g46490,
LOC_Os05g04550,
LOC_Os03g12860,
LOC_Os12g32240,
LOC_Os04g40840,
LOC_Os01g72990,
LOC_Os02g10020,
LOC_Os11g36180,1
LOC_Os05g23720,
LOC_Os01g43020,
LOC_Os03g12730,
LOC_Os05g11710,
LOC_Os05g30870,
LOC_Os10g30580,
LOC_Os07g01150,
LOC_Os08g03290,
LOC_Os03g31400,
LOC_Os04g31950,
LOC_Os02g56960,
LOC_Os06g50920,
LOC_Os01g23970,
LOC_Os04g52860,
LOC_Os03g38260,
LOC_Os01g04409,
LOC_Os02g18380,
LOC_Os03g16260,
LOC_Os06g39050,
LOC_Os08g36994,
LOC_Os04g40940,
LOC_Os05g25450,
LOC_Os03g37950,
LOC_Os10g32970,
LOC_Os06g18000,
LOC_Os07g37810,
LOC_Os05g04520,
LOC_Os01g34620,
LOC_Os01g48920,
LOC_Os04g46620,
LOC_Os04g39910,
LOC_Os03g63920,
LOC_Os04g43020,
LOC_Os03g56820,
LOC_Os03g51690,
LOC_Os11g05562,
LOC_Os03g03410,
LOC_Os07g35810,
LOC_Os04g23910,
LOC_Os01g19840,
LOC_Os10g33770,
LOC_Os01g16930,
LOC_Os10g01100,
LOC_Os05g38520,
LOC_Os01g43170,
LOC_Os11g02300,
LOC_Os02g30624,
LOC_Os02g02490,
LOC_Os07g14280,
LOC_Os06g08380,
LOC_Os02g07060,
LOC_Os10g33080,
LOC_Os03g58630,
LOC_Os06g04560,
LOC_Os01g67250,
LOC_Os02g48080,
LOC_Os02g34950,
LOC_Os05g44290,
LOC_Os01g35184,
LOC_Os09g31180,
LOC_Os11g01420,
LOC_Os11g43590,
LOC_Os03g44500,
LOC_Os11g07930,
LOC_Os09g39420,
LOC_Os04g24290,
LOC_Os01g62920,
LOC_Os04g26841,
LOC_Os11g17380,
LOC_Os02g45070,
LOC_Os07g31500,
LOC_Os10g40140,
LOC_Os05g35710,
LOC_Os02g25060,
LOC_Os01g05970,
LOC_Os01g28690,
LOC_Os04g42500,
LOC_Os02g54470,
LOC_Os06g49430,
LOC_Os01g55040,
LOC_Os02g58490,
LOC_Os03g51200,
LOC_Os03g57780,
LOC_Os01g10050,
LOC_Os07g22220,
LOC_Os03g22180,
LOC_Os04g46780,1
LOC_Os06g08480,
LOC_Os07g35004,
LOC_Os05g41370,
LOC_Os07g27930,
LOC_Os06g43590,
LOC_Os08g41810,
LOC_Os07g01920,
LOC_Os05g24010,
LOC_Os02g43594,
LOC_Os07g37640,
LOC_Os05g31000,
LOC_Os03g53200,
LOC_Os03g38710,
LOC_Os07g13280,
LOC_Os05g28750,
LOC_Os04g51120,
LOC_Os01g24950,
LOC_Os08g03440,
LOC_Os03g21990,
LOC_Os02g33450,
LOC_Os07g44620,
LOC_Os08g05840,
LOC_Os07g12650,
LOC_Os07g28280,
LOC_Os02g12800,
LOC_Os10g42110,
LOC_Os03g51600,
LOC_Os09g01650,
LOC_Os08g05290,
LOC_Os03g42220,
LOC_Os06g37000,
LOC_Os07g02210,
LOC_Os05g47980,
LOC_Os06g51250,
LOC_Os03g06930,
LOC_Os05g05780,
LOC_Os03g03830,
LOC_Os01g16650,
LOC_Os01g09460,
LOC_Os09g06560,
LOC_Os01g73130,
LOC_Os03g52239,
LOC_Os05g37690,
LOC_Os03g63430,
LOC_Os03g56800,
LOC_Os01g18860,
LOC_Os01g62950,
LOC_Os05g41390,
LOC_Os06g14240,
LOC_Os01g07080,
LOC_Os07g15880,
LOC_Os01g67340,
LOC_Os07g19460,
LOC_Os05g30820,
LOC_Os10g32960,
LOC_Os01g04260,
LOC_Os01g23630,
LOC_Os05g03920,
LOC_Os04g01890,
LOC_Os03g04750,
LOC_Os02g01170,
LOC_Os01g27630,
LOC_Os08g01930,
LOC_Os05g49030,
LOC_Os02g02540,
LOC_Os07g03860,
LOC_Os05g17604,
LOC_Os02g11050,
LOC_Os01g64090,
LOC_Os03g49480,
