preds_list2[[1]]$genes	prob_lda	prob_svm	prob_logit	pred_lda	pred_svm	pred_logit
LOC_Os12g37980	0.0925338028782854	0.800362038277692	0.899695674596154	1	0	0
LOC_Os04g55260	0.370964520655746	0.32778244888733	0.946231398282944	0	0	0
LOC_Os07g46340	0.938443821205367	0.0890141829818477	0.290271577325001	0	1	0
LOC_Os11g04950	0.902699880077431	0.155410055984509	0.066740299922539	0	0	1
LOC_Os02g02230	0.656360897815118	0.491982518896395	0.188237204318569	0	0	0
LOC_Os09g36080	0.895056770360476	0.250391451956051	0.540931622205382	0	0	0
LOC_Os01g60430	0.752431062327165	0.106284185625364	0.362998919517765	0	0	0
LOC_Os12g41940	0.100701881722359	0.521835814822684	0.854829862574885	0	0	0
LOC_Os10g39540	0.570201099522897	0.120611020737958	0.100850359025182	0	0	0
LOC_Os05g04700	0.719926558320749	0.216836272842238	0.718715580591528	0	0	0
LOC_Os12g37510	0.130879645824741	0.194144941856771	0.799046452513425	0	0	0
LOC_Os07g23244	0.924643032488838	0.0561823523612006	0.293669939702921	0	1	0
LOC_Os04g16822	0.903656479011541	0.100132143254361	0.404777679032734	0	0	0
LOC_Os01g35850	0.299620348300793	0.141030538809647	0.853954824025716	0	0	0
LOC_Os11g37550	0.603708232474818	0.488880872367378	0.405591794955259	0	0	0
LOC_Os10g09160	0.525038460122212	0.297708768076235	0.934390306176235	0	0	0
LOC_Os08g37750	0.249130403671623	0.216418958238329	0.418975907811536	0	0	0
LOC_Os11g41910	0.569471012208548	0.164861448336773	0.633889074221793	0	0	0
LOC_Os03g58390	0.627238488159164	0.210344641540698	0.150488597249827	0	0	0
LOC_Os09g25150	0.787473734179999	0.554044212967313	0.416894704301854	0	0	0
LOC_Os06g09230	0.85501646882504	0.293670644898488	0.277323919005763	0	0	0
LOC_Os12g21880	0.54798228740667	0.193762361508464	0.772247847775656	0	0	0
LOC_Os01g47470	0.147809545520507	0.871403705098668	0.566846672315621	0	0	0
LOC_Os01g08020	0.348967618164795	0.580523110363552	0.671338679254714	0	0	0
LOC_Os07g45170	0.476493472242402	0.112791699798601	0.5354779816838	0	0	0
LOC_Os04g05560	0.55723724883592	0.296571034826282	0.372270531496323	0	0	0
LOC_Os12g06840	0.392401606220511	0.260889824317555	0.761871810167889	0	0	0
LOC_Os03g14400	0.820257331768177	0.267242077785619	0.417937381880842	0	0	0
LOC_Os01g04190	0.188885970040225	0.871389974057339	0.930618608281211	0	0	0
LOC_Os01g57210	0.336434831288508	0.361950829898012	0.614188459851007	0	0	0
LOC_Os04g33190	0.28926805090601	0.292923690748128	0.478383915710339	0	0	0
LOC_Os07g14630	0.163630947865124	0.200880725286817	0.81520910362782	0	0	0
LOC_Os12g15920	0.140086963860561	0.844670131120723	0.975619857704309	0	0	0
LOC_Os02g50760	0.815733425271524	0.0622485076667146	0.718956378404325	0	1	0
LOC_Os03g55010	0.0714293368961305	0.215388946930691	0.587230920233133	1	0	0
LOC_Os07g44330	0.070173826046431	0.576106916936531	0.742524804990319	1	0	0
LOC_Os07g07390	0.777368377655106	0.431722452383591	0.0422048602157912	0	0	1
LOC_Os01g41200	0.0197962250884647	0.869974052978275	0.921322242022235	1	0	0
LOC_Os06g06390	0.538173763871116	0.444073764195161	0.552971158805325	0	0	0
LOC_Os02g56630	0.65206040225935	0.276439234918924	0.31153967186894	0	0	0
LOC_Os11g04860	0.0328904469607477	0.200132690266489	0.548063372789263	1	0	0
LOC_Os11g03990	0.786720987698004	0.127287499575514	0.726354803712223	0	0	0
LOC_Os04g27060	0.691520389936127	0.732645445149622	0.613652536071403	0	0	0
LOC_Os05g45840	0.113020140748887	0.864721563894472	0.912482799486285	0	0	0
LOC_Os06g12630	0.673256713949901	0.52233099375329	0.319626583164797	0	0	0
LOC_Os12g42260	0.438894162253645	0.298802749973509	0.269342489469654	0	0	0
LOC_Os06g50300	0.704640568104914	0.240639437952355	0.967689303149759	0	0	0
LOC_Os10g11620	0.550159250301776	0.0409931502549627	0.630876542357813	0	1	0
LOC_Os02g53120	0.796037553845493	0.0557320430158843	0.622448068707761	0	1	0
LOC_Os05g33890	0.142382984820778	0.103678084702395	0.718462471480625	0	0	0
LOC_Os03g02200	0.380548509668417	0.296107390068989	0.145986615112952	0	0	0
LOC_Os06g10280	0.49167079351054	0.299434671037541	0.808898355838244	0	0	0
LOC_Os03g10240	0.88150732893716	0.113093978327239	0.100461077542234	0	0	0
LOC_Os05g06760	0.480937275951445	0.167937246798037	0.272699714661721	0	0	0
LOC_Os09g16910	0.46126041707275	0.233681015329986	0.339279860086466	0	0	0
LOC_Os12g40570	0.192041451371022	0.54714560850718	0.676989715203167	0	0	0
LOC_Os04g41100	0.410108191644833	0.0850533333303558	0.598914179676713	0	1	0
LOC_Os01g37837	0.157370846780878	0.269497095141845	0.365399414227711	0	0	0
LOC_Os04g53370	0.973475931029918	0.192958587860502	0.558377736890517	0	0	0
LOC_Os02g47850	0.272781471779426	0.168669687482848	0.58861181891757	0	0	0
LOC_Os09g07730	0.563967510435566	0.131117001515568	0.470787102026978	0	0	0
LOC_Os07g35610	0.847345092943501	0.160286330419743	0.59228199438813	0	0	0
LOC_Os02g38220	0.756402170683349	0.163581415434469	0.268455535980939	0	0	0
LOC_Os12g06920	0.812692469512433	0.431767377257779	0.674265348441522	0	0	0
LOC_Os01g13470	0.656345719483169	0.13234382340556	0.495304404969605	0	0	0
LOC_Os07g44430	0.72975696748968	0.39951891343306	0.929552647851538	0	0	0
LOC_Os05g41780	0.861935081737573	0.0446976479356206	0.126947816414603	0	1	0
LOC_Os08g06600	0.114758019582553	0.133120615696351	0.406580461111716	0	0	0
LOC_Os11g34300	0.424318646479421	0.209405620455937	0.733965063590931	0	0	0
LOC_Os07g37690	0.038875537231147	0.196014654661025	0.86493721972383	1	0	0
LOC_Os12g09580	0.934648239334382	0.126604361975407	0.145394085308542	0	0	0
LOC_Os05g05660	0.695772925592843	0.0371670662563063	0.311334688442545	0	1	0
LOC_Os08g07970	0.909823834538538	0.66032592893628	0.480533233407348	0	0	0
LOC_Os04g35140	0.160587133797364	0.720919683051365	0.738088878599166	0	0	0
LOC_Os10g42790	0.316512226583272	0.149715843528719	0.743073537927512	0	0	0
LOC_Os08g37730	0.749731989316284	0.193530930264522	0.275824239622266	0	0	0
LOC_Os10g35870	0.301389543889738	0.0403428869405777	0.580225126537849	0	1	0
LOC_Os06g06810	0.489366968209279	0.138603293772019	0.779792354479663	0	0	0
LOC_Os02g47220	0.225761370335984	0.152258769152274	0.815434266234708	0	0	0
LOC_Os05g35160	0.0623981411799157	0.312689096950076	0.106352867064368	1	0	0
LOC_Os02g27220	0.517133625505954	0.170804671157536	0.183743959923829	0	0	0
LOC_Os08g14620	0.623908789041794	0.180835101813816	0.537027313179388	0	0	0
LOC_Os03g53220	0.320109070222498	0.164452723027355	0.272679780987735	0	0	0
LOC_Os10g35850	0.757405235430705	0.131956567059967	0.08365059950374	0	0	1
LOC_Os03g62640	0.736850511216898	0.103380175457186	0.306897798578465	0	0	0
LOC_Os01g72020	0.318446552540283	0.224969030514199	0.633329252703721	0	0	0
LOC_Os03g21470	0.242484730609069	0.301498372524051	0.574676830443475	0	0	0
LOC_Os04g20280	0.564136990885707	0.551122629231787	0.552961586849515	0	0	0
LOC_Os05g37434	0.235538930006128	0.446904528938047	0.796755398961069	0	0	0
LOC_Os04g37690	0.0688290541473021	0.182196659234191	0.426440153449592	1	0	0
LOC_Os08g07270	0.0293000448990352	0.218260386149392	0.940965555208971	1	0	0
LOC_Os11g14430	0.759687653903841	0.272095691567551	0.800961751857982	0	0	0
LOC_Os01g47340	0.361869435128088	0.39549730166521	0.54526931642459	0	0	0
LOC_Os01g66180	0.524203103124816	0.631496605802905	0.542843864811304	0	0	0
LOC_Os01g58038	0.702163615397655	0.135367966568593	0.134824313955264	0	0	0
LOC_Os12g04700	0.437829594699298	0.273321217183441	0.558771470392072	0	0	0
LOC_Os03g40720	0.0421048080536055	0.282392828700548	0.714147311430823	1	0	0
LOC_Os12g44220	0.0207820248414127	0.844210235952813	0.772168116053412	1	0	0
LOC_Os02g03720	0.391555044510882	0.482939139630381	0.668592366851294	0	0	0
LOC_Os12g18360	0.294005258772095	0.858152186124687	0.43641317013406	0	0	0
LOC_Os05g43170	0.887481583023572	0.306566407115355	0.140894610423436	0	0	0
LOC_Os06g09390	0.759779238592436	0.0861314516169534	0.194714895720534	0	1	0
LOC_Os01g32930	0.663093116048522	0.272741476004085	0.637239403662292	0	0	0
LOC_Os05g01256	0.355477480473144	0.19968261414326	0.392741451894274	0	0	0
LOC_Os02g55120	0.739109169868643	0.113254454626283	0.831433006758795	0	0	0
LOC_Os01g12440	0.986793612462834	0.057757615801042	0.0550439072435709	0	1	1
LOC_Os04g42000	0.772904221032312	0.206990136235711	0.690010698826966	0	0	0
LOC_Os01g02570	0.886368278514092	0.149810756454017	0.170558788301253	0	0	0
LOC_Os03g56180	0.698655222130109	0.186651150031362	0.222246307976753	0	0	0
LOC_Os01g70800	0.888323978783229	0.221060359366825	0.649848588955218	0	0	0
LOC_Os06g03700	0.0837812310832217	0.770977215543008	0.513666384055397	1	0	0
LOC_Os07g44740	0.515647085625184	0.311414223252878	0.502282965413244	0	0	0
LOC_Os01g06760	0.913641114300848	0.249669687333177	0.18596354995286	0	0	0
LOC_Os06g36170	0.23837555962399	0.457746600741734	0.464104642981686	0	0	0
LOC_Os02g58510	0.795552269190445	0.0784434745166481	0.539094351161795	0	1	0
LOC_Os02g08320	0.0749268284280464	0.238955359825425	0.319073275686628	1	0	0
LOC_Os02g27300	0.665230327055591	0.173411184054376	0.794553078184587	0	0	0
LOC_Os12g42400	0.557927275885631	0.619600125024172	0.799648536377688	0	0	0
LOC_Os03g28960	0.607459769777177	0.0554195022353118	0.0735544687194777	0	1	1
LOC_Os04g29990	0.94352328629361	0.220691904441899	0.162991194498298	0	0	0
LOC_Os06g04530	0.610141321965869	0.114466616189792	0.7651543854586	0	0	0
LOC_Os05g07470	0.848880610512598	0.244499335226704	0.443598587032244	0	0	0
LOC_Os05g32630	0.365112965184852	0.584616305866904	0.661502354114473	0	0	0
LOC_Os11g36440	0.960449739626002	0.187411088855437	0.0736088683408258	0	0	1
LOC_Os02g24628	0.73923163524401	0.175430473415498	0.251595866539013	0	0	0
LOC_Os10g40600	0.0112446384247752	0.898237744891095	0.773105222942207	1	0	0
LOC_Os05g44380	0.745516870735632	0.189043509710228	0.0731910288217037	0	0	1
LOC_Os01g72980	0.805007968250872	0.16704052034567	0.0448975167692994	0	0	1
LOC_Os03g48740	0.066419420328826	0.187395589411638	0.567329605409797	1	0	0
LOC_Os03g18380	0.322190627320632	0.264801251039166	0.901051410303216	0	0	0
LOC_Os09g16090	0.090869161715125	0.205520153085455	0.529948798153631	1	0	0
LOC_Os06g19980	0.597966762510516	0.123380153515991	0.732682280425869	0	0	0
LOC_Os06g47530	0.415800501813465	0.550768826926994	0.835656103849475	0	0	0
LOC_Os12g28550	0.0655774755127519	0.876103139053782	0.645569527733839	1	0	0
LOC_Os12g32850	0.856248542184057	0.259753133917623	0.596465102961374	0	0	0
LOC_Os05g31230	0.359224492646257	0.224774940528039	0.361366657817152	0	0	0
LOC_Os08g01300	0.727352916917298	0.429769610967659	0.158965858620796	0	0	0
LOC_Os02g33180	0.923937218923503	0.139959642078271	0.622696812635495	0	0	0
LOC_Os03g19270	0.941940396321102	0.235352097514519	0.0969993353011849	0	0	1
LOC_Os06g05090	0.463121085436468	0.13312872566914	0.540363108669629	0	0	0
LOC_Os11g04600	0.328547622282071	0.113998629627741	0.550316154148457	0	0	0
LOC_Os03g02400	0.550887465413641	0.737170705912986	0.842708503811706	0	0	0
LOC_Os04g58200	0.382906578667479	0.409118453607064	0.651498789376661	0	0	0
LOC_Os02g49180	0.285911992802818	0.181446436346905	0.686187784401318	0	0	0
LOC_Os11g32210	0.862925976223765	0.43773776974948	0.627901087429076	0	0	0
LOC_Os02g29130	0.390502526045553	0.36887078840169	0.598118613487995	0	0	0
LOC_Os01g49120	0.0181051333991733	0.958126397160215	0.542160976525588	1	0	0
LOC_Os08g05530	0.437458476744463	0.180558083098652	0.178313185624677	0	0	0
LOC_Os10g21214	0.928087498343765	0.19872505345426	0.329048525019039	0	0	0
LOC_Os04g25570	0.45138303887369	0.123951357630722	0.259963573172771	0	0	0
LOC_Os11g22404	0.320360318811769	0.134881062148895	0.381113270528409	0	0	0
LOC_Os06g15990	0.830830258953229	0.0681610369660212	0.276368716352452	0	1	0
LOC_Os10g37410	0.714723198033916	0.150046393197359	0.839879825692212	0	0	0
LOC_Os08g39694	0.969814483604455	0.239650423542444	0.330954364779541	0	0	0
LOC_Os06g48650	0.117447104310943	0.485258338946639	0.814151956527342	0	0	0
LOC_Os03g21210	0.416095470042002	0.68277963284537	0.370012780730711	0	0	0
LOC_Os04g58900	0.757872823137709	0.124263501085706	0.479428349411333	0	0	0
LOC_Os11g43934	0.877886070470051	0.117682368340242	0.467526736630875	0	0	0
LOC_Os03g60590	0.399813246527364	0.71751443382969	0.350295871172141	0	0	0
LOC_Os02g35880	0.943268425792985	0.262413446974115	0.744687841633466	0	0	0
LOC_Os01g07140	0.894982601888415	0.155179259287429	0.746539888715583	0	0	0
LOC_Os03g11100	0.498263989808014	0.269738420647012	0.821500046252567	0	0	0
LOC_Os12g40830	0.332472036620439	0.282445266711732	0.686372569455619	0	0	0
LOC_Os01g53890	0.956801277427147	0.0517365123587375	0.0655860023556105	0	1	1
LOC_Os01g57570	0.593973556412711	0.264677199553892	0.78328222286209	0	0	0
LOC_Os06g45960	0.953079459346589	0.260492796500018	0.437806965713369	0	0	0
LOC_Os01g13190	0.266597533069705	0.395763866798039	0.519034287649206	0	0	0
LOC_Os08g40180	0.607107026988107	0.173544404994545	0.682638118537125	0	0	0
LOC_Os01g17240	0.405768533333908	0.441346948904086	0.88257352234977	0	0	0
LOC_Os08g01270	0.785199986729838	0.181483079411371	0.457204964302756	0	0	0
LOC_Os07g33310	0.0061074342481499	0.906735069955941	0.462762457875638	1	0	0
LOC_Os01g57910	0.708409103865028	0.221554095201919	0.611914312534783	0	0	0
LOC_Os12g16200	0.332524814896374	0.548527735415797	0.28006634393861	0	0	0
LOC_Os10g42700	0.800374351179886	0.44874178839835	0.123323776715991	0	0	0
LOC_Os07g48560	0.768177772977489	0.0951734066511285	0.387334003433548	0	1	0
LOC_Os10g35720	0.912793852764792	0.253916097848253	0.214195851407481	0	0	0
LOC_Os11g08370	0.236589721747414	0.744248044893928	0.822483431213004	0	0	0
LOC_Os09g26300	0.237893124919421	0.792275468033875	0.556434771322115	0	0	0
LOC_Os09g38060	0.423690421307125	0.302627549820521	0.467686989887891	0	0	0
LOC_Os05g15150	0.859995889820219	0.138073475196788	0.241678520795467	0	0	0
LOC_Os03g04240	0.634367127853288	0.354278220828685	0.435047899486878	0	0	0
LOC_Os03g55220	0.463872771871175	0.707147550111617	0.446485286669675	0	0	0
LOC_Os06g38670	0.839560203484104	0.132436258141693	0.577012483185797	0	0	0
LOC_Os06g34830	0.26001107061476	0.773630159695505	0.65825128472821	0	0	0
LOC_Os12g04924	0.374123724658883	0.350068491420234	0.0730589247032345	0	0	1
LOC_Os05g05590	0.221205864443803	0.673488342093926	0.176295626403271	0	0	0
LOC_Os02g19210	0.649276843574812	0.242143275684866	0.461579536726009	0	0	0
LOC_Os02g38410	0.915762628265281	0.168617225712841	0.432611891723228	0	0	0
LOC_Os09g26700	0.562564170693182	0.214891090241832	0.44180339514102	0	0	0
LOC_Os08g44320	0.470802046780687	0.120891152194507	0.729693198991406	0	0	0
LOC_Os01g15600	0.284491201518851	0.10415109649755	0.406260109073809	0	0	0
LOC_Os06g10200	0.372160923638201	0.268153353035065	0.619186370102309	0	0	0
LOC_Os10g22560	0.0293966233436634	0.901966842104462	0.454309892880105	1	0	0
LOC_Os01g59550	0.467355725916436	0.879447013918201	0.809102772841993	0	0	0
LOC_Os10g35690	0.895160270049869	0.0991817030041703	0.281813511695573	0	1	0
LOC_Os12g36630	0.806258944933639	0.233586566418581	0.159172548522007	0	0	0
LOC_Os01g14010	0.734202796780698	0.404747916636099	0.6971550839457	0	0	0
LOC_Os06g43210	0.869920060659906	0.151269894800699	0.785710306304307	0	0	0
LOC_Os05g18770	0.171195921584092	0.342925216178851	0.528988634341992	0	0	0
LOC_Os07g43460	0.814522553808612	0.237430280911118	0.482749212931829	0	0	0
LOC_Os01g31629	0.920806600653758	0.111739131086859	0.168657951750174	0	0	0
LOC_Os03g48940	0.323223673586251	0.63142955809708	0.791579863003486	0	0	0
LOC_Os01g54515	0.000401530141154745	0.919003806578526	0.962568842824522	1	0	0
LOC_Os06g19640	0.792490753750629	0.282799402953379	0.546031039731831	0	0	0
LOC_Os06g01250	0.825210717354438	0.288386104037122	0.617410919656347	0	0	0
LOC_Os09g34270	0.0213959233060992	0.217013417184841	0.610904568619097	1	0	0
LOC_Os02g54070	0.414042278200021	0.166058766055424	0.570450393758652	0	0	0
LOC_Os04g55940	0.859477951060704	0.558505679975287	0.616911617215036	0	0	0
LOC_Os10g38274	0.935179178367392	0.283539583067656	0.586314235249942	0	0	0
LOC_Os08g12850	0.94259973304655	0.127109655932697	0.0324584448606949	0	0	1
LOC_Os02g38840	0.612739574383367	0.337179874876816	0.763236434886216	0	0	0
LOC_Os05g26954	0.927705100121039	0.0675431253766803	0.114204787830739	0	1	0
LOC_Os08g43390	0.859350144107515	0.262014116152454	0.771067732680563	0	0	0
LOC_Os02g27790	0.842432766873597	0.0911143292760056	0.0467107831994848	0	1	1
LOC_Os09g33450	0.57694822149337	0.197505857355243	0.0737708168295177	0	0	1
LOC_Os01g65780	0.263720829439993	0.621057216028064	0.552512746601042	0	0	0
LOC_Os04g30760	0.579751285130113	0.353743299083381	0.774975693426252	0	0	0
LOC_Os02g01490	0.489104515471545	0.0835861737976351	0.656912259388973	0	1	0
LOC_Os01g03750	0.557835695540552	0.0417640684127637	0.471657016532428	0	1	0
LOC_Os03g55784	0.675691913080394	0.675613885147794	0.758854425508393	0	0	0
LOC_Os09g01960	0.790641157050026	0.0942971323690663	0.443226528289581	0	1	0
LOC_Os10g35220	0.495199538816752	0.139083925166777	0.440265758219555	0	0	0
LOC_Os09g31478	0.311096032622632	0.517653303324326	0.644155626419873	0	0	0
LOC_Os03g57460	0.787984834864563	0.11291006483893	0.726415034911472	0	0	0
LOC_Os11g48040	0.710149497667518	0.190112715071114	0.850625671363464	0	0	0
LOC_Os04g09770	0.475054864943385	0.141207061036589	0.546570092371545	0	0	0
LOC_Os03g07310	0.819953743093253	0.185354390910663	0.489224802177112	0	0	0
LOC_Os02g12710	0.839182673866781	0.168127030699197	0.669255566419954	0	0	0
LOC_Os11g07160	0.957519467908756	0.11354480766366	0.23999928682521	0	0	0
LOC_Os03g59620	0.265458463411074	0.692268222568518	0.696089951526153	0	0	0
LOC_Os03g22060	0.416036128938974	0.189152426292703	0.647349566743988	0	0	0
LOC_Os11g06700	0.54921881398445	0.242214040680491	0.918115282637803	0	0	0
LOC_Os07g44890	0.474046447447272	0.775632749640699	0.921324055410777	0	0	0
LOC_Os04g25540	0.330396027736737	0.102789235245514	0.829955709850941	0	0	0
LOC_Os09g36550	0.648803816505057	0.465172125478712	0.339481658492989	0	0	0
LOC_Os03g22950	0.700461962953145	0.232713752150477	0.426370244304988	0	0	0
LOC_Os06g02180	0.373128158019121	0.3801919048334	0.861833193104739	0	0	0
LOC_Os01g43870	0.915057927474605	0.215957532433959	0.523457323265147	0	0	0
LOC_Os02g40460	0.865332424215339	0.0939443736519555	0.37964725691059	0	1	0
LOC_Os01g07720	0.687377588284286	0.246505882848361	0.599171237465413	0	0	0
LOC_Os05g44560	0.606660402857282	0.217835966906424	0.490399609524059	0	0	0
LOC_Os02g36150	0.928010248314326	0.263801698902876	0.620755249513141	0	0	0
LOC_Os11g04980	0.310383714942442	0.294638934641914	0.426900214824345	0	0	0
LOC_Os09g36530	0.578603497986545	0.0445684459056579	0.248535565951641	0	1	0
LOC_Os05g07810	0.79096607800568	0.298023662325223	0.166458423336536	0	0	0
LOC_Os04g28420	0.985035189987313	0.148654902870669	0.56451946123849	0	0	0
LOC_Os05g31160	0.549214129563869	0.114364209851727	0.721287849372382	0	0	0
LOC_Os05g44130	0.625131644595743	0.197746366265069	0.870630968902339	0	0	0
LOC_Os11g41100	0.724302905811513	0.154906212632171	0.691322416715504	0	0	0
LOC_Os03g13730	0.276576399496884	0.283147666800231	0.609087990268079	0	0	0
LOC_Os03g16170	0.396344206159952	0.217155458523363	0.192260790455394	0	0	0
LOC_Os09g27060	0.440132680649128	0.0898494629820403	0.0625622357367877	0	1	1
LOC_Os11g01790	0.329123620806653	0.1242483033628	0.629559797447993	0	0	0
LOC_Os08g42910	0.494180824162174	0.154737481585349	0.246765682375501	0	0	0
LOC_Os07g26720	0.500351049318961	0.257912066513605	0.298913567990993	0	0	0
LOC_Os10g28240	0.958121422321692	0.439250869055144	0.671784809815828	0	0	0
LOC_Os12g23180	0.403720299872146	0.342161892269417	0.81489054022437	0	0	0
LOC_Os08g19590	0.234721403341777	0.216279954560972	0.0287905690849305	0	0	1
LOC_Os05g28740	0.826950252589091	0.257997854261135	0.230231663596605	0	0	0
LOC_Os01g16260	0.266251898673178	0.874455539333081	0.842887050913683	0	0	0
LOC_Os11g42430	0.0116425156617478	0.922719610814664	0.955987008355722	1	0	0
LOC_Os05g36000	0.677636392704555	0.128518209004714	0.874067557541231	0	0	0
LOC_Os04g40470	0.901390391393001	0.25728424865627	0.838357735110254	0	0	0
LOC_Os04g50890	0.230180611166081	0.376833840640397	0.276764560822832	0	0	0
LOC_Os04g24800	0.438919222353437	0.172916275811516	0.70565415770811	0	0	0
LOC_Os01g12760	0.912998580216672	0.264131565095739	0.506375476530747	0	0	0
LOC_Os03g49510	0.655264754944966	0.300584669132861	0.848829507551764	0	0	0
LOC_Os11g31570	0.65027847244868	0.0944821594749025	0.637159862491059	0	1	0
LOC_Os02g39410	0.184032858620979	0.113928100732467	0.0405096907788315	0	0	1
LOC_Os05g20150	0.525249078445525	0.232597899744645	0.483917414326194	0	0	0
LOC_Os03g01600	0.844197847562989	0.166704007792413	0.564420560312215	0	0	0
LOC_Os11g04840	0.268273894451049	0.329701473034729	0.677968498205325	0	0	0
LOC_Os06g08400	0.171456995830976	0.285670493586427	0.937007185649378	0	0	0
LOC_Os11g18830	0.970311473512468	0.0618326571373168	0.579976344176592	0	1	0
LOC_Os03g55240	0.893561761644685	0.249725251542982	0.728915461565696	0	0	0
LOC_Os06g33450	0.839376617706916	0.0391757206939333	0.339745865320496	0	1	0
LOC_Os06g48250	0.426153749545731	0.780822664446607	0.395640907500074	0	0	0
LOC_Os01g02680	0.94856575239627	0.17653716205472	0.0535268790327827	0	0	1
LOC_Os01g38180	0.950669945508608	0.149476654147006	0.36056560659907	0	0	0
LOC_Os02g11820	0.423738581519776	0.286100978662111	0.655377406524032	0	0	0
LOC_Os02g56910	0.525330455344682	0.401906920664075	0.849273268880555	0	0	0
LOC_Os04g25800	0.0560563960172814	0.21204948061862	0.607345850303542	1	0	0
LOC_Os02g12290	0.768801577562799	0.178884816047646	0.434814047719175	0	0	0
LOC_Os11g34310	0.636421921813606	0.0624628275519806	0.464087101045795	0	1	0
LOC_Os01g46870	0.796638734734382	0.104163761031022	0.043653497632969	0	0	1
LOC_Os07g03950	0.35086480128597	0.319688237472977	0.302029054731155	0	0	0
LOC_Os07g05050	0.695553911492326	0.33455362220282	0.635496391388567	0	0	0
LOC_Os03g11660	0.535054796755491	0.316677876603298	0.107758206572008	0	0	0
LOC_Os10g19190	0.257970636289968	0.450618605893393	0.769632074391554	0	0	0
LOC_Os07g22580	0.75856657080253	0.088693941503553	0.94391654812737	0	1	0
LOC_Os01g60230	0.433171838000289	0.643561919363171	0.525567342169832	0	0	0
LOC_Os06g06790	0.703636252564275	0.264660779057343	0.474354888157608	0	0	0
LOC_Os01g01150	0.974094178952492	0.0548350545577637	0.244938496317471	0	1	0
LOC_Os09g21210	0.444444435249612	0.758068268736414	0.676468117867541	0	0	0
LOC_Os06g01170	0.546762718795282	0.0425402757385138	0.181717329856294	0	1	0
LOC_Os06g48530	0.403411106372661	0.073707919857458	0.178149307081423	0	1	0
LOC_Os12g01480	0.891345177352866	0.218825765322526	0.595271728471716	0	0	0
LOC_Os09g35890	0.559382366810189	0.135153563468147	0.653416032184484	0	0	0
LOC_Os02g55940	0.625931575752407	0.0780396899774598	0.511279233618898	0	1	0
LOC_Os07g04200	0.146599884573183	0.151829128904364	0.874074472170151	0	0	0
LOC_Os05g13950	0.459139004360574	0.187231307086553	0.817227717794215	0	0	0
LOC_Os04g56120	0.323281873761883	0.862235654698117	0.829474954500209	0	0	0
LOC_Os10g21244	0.62996633044766	0.112449317361313	0.626795967196472	0	0	0
LOC_Os05g27304	0.0246452433891162	0.737679367043952	0.267917892306691	1	0	0
LOC_Os01g45070	0.332512226082796	0.153899225493963	0.678387785610823	0	0	0
LOC_Os03g48000	0.306206272888739	0.367837331563966	0.895970896166151	0	0	0
LOC_Os02g16830	0.551816675040617	0.558120902238073	0.632054102046008	0	0	0
LOC_Os04g47520	0.765525645362689	0.236775337444974	0.338997638600379	0	0	0
LOC_Os09g38210	0.108027638601062	0.532126740154628	0.842820109893852	0	0	0
LOC_Os08g25430	0.965589921454874	0.0677887047586433	0.562299705593972	0	1	0
LOC_Os02g47590	0.959026740208142	0.0549938320372129	0.00624490536472038	0	1	1
LOC_Os06g04680	0.98479043282349	0.230008937658378	0.161973128411622	0	0	0
LOC_Os11g37880	0.707995836583194	0.447044104978918	0.611337696913617	0	0	0
LOC_Os09g10200	0.474889941054785	0.30209829703458	0.245844348694439	0	0	0
LOC_Os03g19300	0.50804485373787	0.0869410568864238	0.808432034594234	0	1	0
LOC_Os02g37590	0.469831750303981	0.874172366168939	0.800459917683119	0	0	0
LOC_Os05g40320	0.987169352942044	0.0802817026709882	0.675978900619552	0	1	0
LOC_Os02g43660	0.878699490123424	0.841344137545843	0.825793023796213	0	0	0
LOC_Os07g38560	0.624096596045897	0.168581526490341	0.376690252820821	0	0	0
LOC_Os06g03720	0.191559616915088	0.190878169306605	0.157479356270392	0	0	0
LOC_Os03g01890	0.279688058508889	0.127009871893374	0.264946932935256	0	0	0
LOC_Os04g16745	0.411998937671918	0.109207716564317	0.810372623925157	0	0	0
LOC_Os05g45140	0.190810773612069	0.224449041110286	0.52847593051524	0	0	0
LOC_Os08g28600	0.743464264972113	0.462904588141428	0.581488619308189	0	0	0
LOC_Os02g39070	0.570439110091367	0.428813318135617	0.632847488333759	0	0	0
LOC_Os10g30790	0.184827266657018	0.881334856853159	0.847589692341443	0	0	0
LOC_Os08g40590	0.658956637782073	0.545944784144559	0.487577131608247	0	0	0
LOC_Os02g03900	0.0298004210569603	0.665483297768901	0.410631780368728	1	0	0
LOC_Os05g32270	0.734250292166567	0.0818202449749864	0.21161411003689	0	1	0
LOC_Os08g28950	0.555268918906246	0.291972441864718	0.408760794877921	0	0	0
LOC_Os03g62250	0.648760141314203	0.35711966389365	0.9487256720157	0	0	0
LOC_Os06g43320	0.656749571223736	0.262944205897118	0.735776147794233	0	0	0
LOC_Os08g07930	0.641993610398208	0.445271532132036	0.719556124553526	0	0	0
LOC_Os02g02110	0.667634898413535	0.243101349761043	0.29253563823343	0	0	0
LOC_Os12g27070	0.578586624047259	0.114376995965417	0.880669870136171	0	0	0
LOC_Os08g34400	0.650907443287146	0.118246298195199	0.205083273729028	0	0	0
LOC_Os10g37060	0.55980801914716	0.306732867941958	0.687407351592129	0	0	0
LOC_Os03g43930	0.405462369237051	0.10242800620708	0.407040077288609	0	0	0
