,AUC,AUCcr,ACCURACYcr,BALANCED ACCURACYcr,Fcr,MCCcr,ALPHA,Algorithm
0,0.01009066978648726,-48.05072463768124,-0.9522289296494079,-23.77536231884062,0.0,-0.027189911305233697,0.9798186604270255,SVM
1,0.7811933313834455,0.6109319742042856,1.0,1.0,0.9999999999999999,0.31141426996478594,0.4376133372331091,RF
2,0.7067504238807021,0.360573787785791,0.9511819367317762,0.9508161347245666,0.9551924563673438,0.186982834635452,0.5413863702837087,LDA
