,AUC,AUCcr,ACCURACYcr,BALANCED ACCURACYcr,Fcr,MCCcr,ALPHA,Algorithm
0,0.00722433460076044,-67.71052631578962,-0.9636057580682574,-33.60526315789481,0.0,-0.02174088067497087,0.9855513307984791,SVM
1,0.7468265574729454,0.48714302642493196,0.9999999999999999,1.0,0.9999999999999998,0.23994530006039272,0.5063468850541094,RF
2,0.6837339766497261,0.20444854779680235,0.9638095703619394,0.9621736802276439,0.9701107995299854,0.14397739713952656,0.6024568587306229,LDA
