preds_list2[[1]]$genes	prob_lda	prob_svm	prob_logit	pred_lda	pred_svm	pred_logit
LOC_Os02g57080	0.0898158829306536	0.171000078305921	0.642195866508375	1	0	0
LOC_Os05g01600	0.853563443481695	0.468749284070146	0.643555654293848	0	0	0
LOC_Os05g06350	0.790851180972986	0.165480041483727	0.0231053301281802	0	0	1
LOC_Os03g46390	0.721663066824211	0.304818542927196	0.597159138482564	0	0	0
LOC_Os05g44050	0.485355679244122	0.12371587610003	0.497248917588858	0	0	0
LOC_Os01g51700	0.44597084202885	0.150181889378083	0.536222767595802	0	0	0
LOC_Os06g37180	0.445255577418995	0.208039364606893	0.728065654815239	0	0	0
LOC_Os06g38470	0.0487299375604135	0.189968321451606	0.573223274140194	1	0	0
LOC_Os01g16960	0.52125036290615	0.300049725211966	0.476041137021334	0	0	0
LOC_Os05g49890	0.2394597293635	0.183649417222371	0.842970978783408	0	0	0
LOC_Os05g23600	0.742812680957669	0.160136573495832	0.556688518343349	0	0	0
LOC_Os04g47240	0.524715885406528	0.138043405545822	0.578883446885462	0	0	0
LOC_Os02g53420	0.608072537129359	0.191421695153617	0.340510834656073	0	0	0
LOC_Os01g08450	0.857016198801454	0.0891015157275607	0.380054405500302	0	1	0
LOC_Os04g43150	0.398511130855324	0.268594333694735	0.428776364460529	0	0	0
LOC_Os09g19700	0.176543811623342	0.113745673132604	0.834468188408984	0	0	0
LOC_Os08g15040	0.800730100109329	0.145602729134988	0.488283486434773	0	0	0
LOC_Os03g43760	0.872513105012999	0.41616109177659	0.518181741575359	0	0	0
LOC_Os07g12200	0.459231886955561	0.478263835719216	0.790533463682081	0	0	0
LOC_Os11g04390	0.515181143433611	0.118967804244035	0.593316441489493	0	0	0
LOC_Os05g06990	0.0922623347968653	0.675209973233664	0.528808320385419	1	0	0
LOC_Os01g59790	0.895551633473006	0.377887009095859	0.701113456155883	0	0	0
LOC_Os06g45300	0.652789485166685	0.303372443961911	0.807913965070698	0	0	0
LOC_Os02g43430	0.360123171880991	0.49259410273535	0.588412312263577	0	0	0
LOC_Os01g62570	0.90310786595964	0.0408361542701099	0.290925869632272	0	1	0
LOC_Os12g01390	0.551132445475665	0.199214868712458	0.50084391128249	0	0	0
LOC_Os05g25540	0.0393636853071686	0.691496848389133	0.901212509835911	1	0	0
LOC_Os03g19870	0.916610444889651	0.0895012060683017	0.621998812681413	0	1	0
LOC_Os03g08440	0.452380280127437	0.163636497883847	0.573500937201594	0	0	0
LOC_Os07g46660	0.417415006099735	0.0702016719817241	0.297203746543955	0	1	0
LOC_Os03g50885	0.398722737647621	0.57579947675562	0.923955852982046	0	0	0
LOC_Os01g51200	0.760651735844992	0.161282566543726	0.520177802972873	0	0	0
LOC_Os01g49290	0.706314738565659	0.172704138256668	0.556280051619338	0	0	0
LOC_Os07g42450	0.610989935133499	0.107498163044533	0.653183284514783	0	0	0
LOC_Os08g07760	0.187283106294573	0.187001045084872	0.736139350892471	0	0	0
LOC_Os06g36770	0.270637987312592	0.171576035322346	0.422016922331796	0	0	0
LOC_Os05g01040	0.383259713319852	0.116154176726169	0.569060962448802	0	0	0
LOC_Os05g11730	0.110590107207199	0.188749415340915	0.672393918027906	0	0	0
LOC_Os02g13110	0.268690192779039	0.201976596008135	0.571744291640609	0	0	0
LOC_Os08g09240	0.320593627062657	0.25013897866379	0.766964718161711	0	0	0
LOC_Os02g07790	0.42409158625827	0.212422394510891	0.739433230362172	0	0	0
LOC_Os07g48780	0.941391816125762	0.326222121049503	0.1777661138439	0	0	0
LOC_Os09g32976	0.442168730495899	0.116487666837678	0.704377036317074	0	0	0
LOC_Os05g45420	0.725147980239564	0.163815751690966	0.280520396271013	0	0	0
LOC_Os08g27070	0.690325440132972	0.368323786554061	0.0804663296094548	0	0	1
LOC_Os01g10840	0.0851278610299033	0.18641871256055	0.540246926217971	1	0	0
LOC_Os06g36160	0.924918987248258	0.0822381989617247	0.199731464165272	0	1	0
LOC_Os03g08010	0.294237637812461	0.137299464151187	0.890609113204252	0	0	0
LOC_Os03g08020	0.258599945424814	0.158620399344938	0.936674394839416	0	0	0
LOC_Os06g48590	0.56126340708626	0.2279040165826	0.387089770210593	0	0	0
LOC_Os07g46750	0.599631664954771	0.0795816949755916	0.726607314941794	0	1	0
LOC_Os05g01480	0.0582464693557714	0.246001081764305	0.750107203257304	1	0	0
LOC_Os10g39820	0.562268657142126	0.0881613753241282	0.268316936197808	0	1	0
LOC_Os07g42626	0.530699680152958	0.296440812821474	0.572747882620702	0	0	0
LOC_Os08g23710	0.317388259690968	0.096173857823195	0.576343921047329	0	1	0
LOC_Os10g04580	0.737571583186007	0.131185330207788	0.524549614889405	0	0	0
LOC_Os01g24690	0.758953360945332	0.0585828477061626	0.117811024884899	0	1	0
LOC_Os03g25070	0.851880465408853	0.216621996029917	0.400643257856122	0	0	0
LOC_Os10g28230	0.718431031014991	0.0673358417821662	0.434664163858681	0	1	0
LOC_Os08g09350	0.391698384637275	0.0513774472142157	0.592497225333859	0	1	0
LOC_Os04g35600	0.640397565478864	0.16083975344001	0.133071895462009	0	0	0
LOC_Os05g44070	0.077335395722502	0.299572216173895	0.789668047138668	1	0	0
LOC_Os01g41630	0.124175354093466	0.233813999010566	0.556860732486444	0	0	0
LOC_Os08g12820	0.702093956531658	0.149588787667591	0.321185347900839	0	0	0
LOC_Os01g70010	0.895216722670248	0.0802246386191234	0.335218478366386	0	1	0
LOC_Os03g08050	0.446990678174123	0.132520075076302	0.855996796280525	0	0	0
LOC_Os03g53190	0.755712774123227	0.0738763630075558	0.333160638718207	0	1	0
LOC_Os04g38480	0.52214373606639	0.186607156102683	0.903785496813631	0	0	0
LOC_Os10g32550	0.792069970405176	0.237369196659282	0.366128802500448	0	0	0
LOC_Os05g26890	0.891917326681309	0.0836503066589082	0.142751854926037	0	1	0
LOC_Os07g44710	0.915665531412148	0.385956636544512	0.174421273094198	0	0	0
LOC_Os07g42300	0.850197280195614	0.0918660607002085	0.670479130857287	0	1	0
LOC_Os03g28410	0.309144966417605	0.156481710263317	0.525424233912287	0	0	0
LOC_Os11g07040	0.917902091043135	0.184742342923617	0.275550664697227	0	0	0
LOC_Os02g05480	0.672276427429585	0.267825926973728	0.263470928819418	0	0	0
LOC_Os03g29260	0.640600213348988	0.108955982958267	0.797794731257665	0	0	0
LOC_Os03g55600	0.61907433020938	0.17729478495357	0.270645062310543	0	0	0
LOC_Os09g33600	0.475900088786304	0.124159812780497	0.250482882377061	0	0	0
LOC_Os03g61970	0.76830817534352	0.569955749151342	0.83937345150351	0	0	0
LOC_Os04g42270	0.870597503840162	0.0731105576272836	0.532483638905563	0	1	0
LOC_Os01g19150	0.306994326437818	0.14559642127582	0.430223974596533	0	0	0
LOC_Os03g02260	0.625696929036073	0.261148380648208	0.298642522568529	0	0	0
LOC_Os03g06070	0.384556044584273	0.131959528575325	0.537564936176639	0	0	0
LOC_Os05g03620	0.758633779056727	0.254633395694875	0.588704495491705	0	0	0
LOC_Os01g32750	0.540824304884466	0.0458312222040507	0.433900548058664	0	1	0
LOC_Os01g72790	0.921496772168514	0.104909192365771	0.42795069393802	0	0	0
LOC_Os12g04180	0.579276434905894	0.0916738276110701	0.229266254649386	0	1	0
LOC_Os12g41490	0.068023224202197	0.567224542770175	0.798436308509444	1	0	0
LOC_Os07g22710	0.708267231317106	0.354146250854541	0.449236526233681	0	0	0
LOC_Os10g36650	0.86087866370066	0.575748558847509	0.456788288300073	0	0	0
LOC_Os02g05340	0.529783595729906	0.121531053351706	0.484850032804138	0	0	0
LOC_Os02g43690	0.842058733890085	0.122085049173949	0.197726179298717	0	0	0
LOC_Os05g47890	0.523900575470322	0.245000931012287	0.718593832742307	0	0	0
LOC_Os03g16920	0.679331442143202	0.235865472482276	0.513824240641438	0	0	0
LOC_Os03g59740	0.709122140879224	0.127583432076063	0.33308437521759	0	0	0
LOC_Os06g12790	0.242547215433561	0.326828108588079	0.646956506512422	0	0	0
LOC_Os02g03890	0.610300930736947	0.178437328238309	0.472173543160678	0	0	0
LOC_Os05g41210	0.754092986822104	0.270045113190521	0.292355151579812	0	0	0
LOC_Os02g57450	0.948997960504523	0.278399195226258	0.197189349395602	0	0	0
LOC_Os08g42600	0.326908365913449	0.189490888203084	0.48959025819987	0	0	0
LOC_Os02g09740	0.386016096133421	0.330330082628198	0.536804646971154	0	0	0
LOC_Os07g08330	0.641474249382071	0.0519958768390307	0.269393998660001	0	1	0
LOC_Os09g07510	0.804437554502241	0.167117941529716	0.359403737908353	0	0	0
LOC_Os03g17700	0.803436270178976	0.293001574442886	0.411725159657316	0	0	0
LOC_Os02g02410	0.473022658375734	0.501802461308221	0.409171984152994	0	0	0
LOC_Os03g20370	0.912315643444944	0.306717867441633	0.191347177635098	0	0	0
LOC_Os03g59390	0.81412238646549	0.236487480203549	0.160012915960804	0	0	0
LOC_Os04g35240	0.55402245489444	0.190076592911179	0.204678103516104	0	0	0
LOC_Os10g28040	0.608147381497821	0.0407813083441437	0.265686190953673	0	1	0
LOC_Os11g06890	0.0714171862368366	0.321507707154326	0.840688914474252	1	0	0
LOC_Os01g54590	0.0407657438261456	0.372639271248383	0.620025640513574	1	0	0
LOC_Os03g56470	0.290152914594897	0.196232709440373	0.80961487483925	0	0	0
LOC_Os04g51950	0.725767490404938	0.264188189439267	0.742966460790099	0	0	0
LOC_Os12g31810	0.874949431978709	0.141561560778837	0.168381077429255	0	0	0
LOC_Os03g03150	0.57180065089997	0.268277607443421	0.113375242384672	0	0	0
LOC_Os06g07780	0.200509534397433	0.429993339629592	0.826307272115526	0	0	0
LOC_Os01g47730	0.223264806623224	0.310893643267145	0.585850243109686	0	0	0
LOC_Os05g48240	0.548295616225776	0.12277246636765	0.649027777147513	0	0	0
LOC_Os06g50030	0.647030064563845	0.342602159931568	0.448348123720116	0	0	0
LOC_Os07g25420	0.40053685463937	0.258986660088486	0.623738487889407	0	0	0
LOC_Os12g30060	0.288252574433702	0.133842647006368	0.763357400188346	0	0	0
LOC_Os01g07560	0.631191659690868	0.141285378528592	0.213814248769964	0	0	0
LOC_Os01g37800	0.860898726112017	0.18693880087419	0.536227434633703	0	0	0
LOC_Os09g16950	0.468581781617275	0.186871356392865	0.904674818914	0	0	0
LOC_Os02g52250	0.856368063112211	0.0412294072153978	0.232746545965434	0	1	0
LOC_Os05g33050	0.963288921157185	0.0551123607467246	0.141720974798468	0	1	0
LOC_Os05g50190	0.68357911887039	0.256121581350717	0.748746517234006	0	0	0
LOC_Os01g17190	0.718886526926738	0.238676842358294	0.20770180439185	0	0	0
LOC_Os11g06390	0.918518870046274	0.593046555895647	0.672023272287154	0	0	0
LOC_Os05g36120	0.169637026945168	0.110630490363433	0.957211193437132	0	0	0
LOC_Os06g46600	0.736745577591594	0.306399905360962	0.412552615869777	0	0	0
LOC_Os06g06510	0.523894279493046	0.180871278558957	0.369466284233914	0	0	0
LOC_Os05g50810	0.814243307912274	0.154277466145856	0.277408099587981	0	0	0
LOC_Os10g35550	0.92893250195758	0.08686955627677	0.166566699424106	0	1	0
LOC_Os04g42700	0.871236043417628	0.164374090050792	0.748987706222874	0	0	0
LOC_Os12g34510	0.518080481917955	0.084673077793421	0.719990907242251	0	1	0
LOC_Os05g34950	0.335532390507808	0.429426000571978	0.901840297613473	0	0	0
LOC_Os09g28180	0.453596705566896	0.360377146747371	0.618500528191981	0	0	0
LOC_Os02g03060	0.83870040224496	0.0691308875441715	0.403450388963651	0	1	0
LOC_Os08g42530	0.29503032682904	0.342771313481711	0.517922567348601	0	0	0
LOC_Os08g04290	0.565658696834321	0.146475850376198	0.153963755053896	0	0	0
LOC_Os05g36280	0.695354684606335	0.152606516371802	0.319843244466269	0	0	0
LOC_Os12g07230	0.897410957966395	0.0756358645980349	0.462983029886993	0	1	0
LOC_Os12g30570	0.695454944444808	0.40955892987056	0.357955202715032	0	0	0
LOC_Os03g38000	0.63914706379928	0.0921265557678648	0.652345989572909	0	1	0
LOC_Os12g39210	0.943843787689252	0.202421102205122	0.0928074028425678	0	0	1
LOC_Os03g43020	0.742711436375121	0.139915171373666	0.818631013031773	0	0	0
LOC_Os04g55030	0.578045940594175	0.218907042257554	0.540069753158363	0	0	0
LOC_Os02g03340	0.580350562710004	0.0810136119503852	0.652377486869726	0	1	0
LOC_Os02g42860	0.845723047403614	0.325204862248864	0.315341897696467	0	0	0
LOC_Os04g56070	0.736405084861079	0.208190827710007	0.324277391634658	0	0	0
LOC_Os02g11840	0.159251560082542	0.21374789182612	0.767341755387233	0	0	0
LOC_Os01g61920	0.945685965978479	0.121718713225128	0.475288739558342	0	0	0
LOC_Os02g09130	0.411268577692495	0.209634432801172	0.696252619440819	0	0	0
LOC_Os03g10940	0.844997185024751	0.0985605184376041	0.626424566805399	0	1	0
LOC_Os06g22650	0.773690345384852	0.372246785403615	0.583979199254139	0	0	0
LOC_Os05g08360	0.773679046831896	0.0488500766859433	0.258159557524693	0	1	0
LOC_Os03g55150	0.590465722265852	0.0737130806983189	0.17523746150128	0	1	0
LOC_Os02g11830	0.249641169966226	0.162204246355511	0.652888857837995	0	0	0
LOC_Os03g62500	0.162690858413801	0.214786196818576	0.642507768127496	0	0	0
LOC_Os12g41260	0.615684024303131	0.449830573639258	0.753701506827434	0	0	0
LOC_Os02g40860	0.656191963164397	0.130068431320053	0.342243341627604	0	0	0
LOC_Os10g06540	0.12079710850066	0.227409801027441	0.469457860200207	0	0	0
LOC_Os02g20394	0.519468612301755	0.280964871904439	0.645396720452084	0	0	0
LOC_Os10g23100	0.376590838393592	0.0961844600021751	0.232733060634689	0	1	0
LOC_Os02g34510	0.0680261364001236	0.31129077808056	0.847497690143837	1	0	0
LOC_Os10g06760	0.778591263294278	0.0931155169322136	0.25846463223254	0	1	0
LOC_Os08g12750	0.533394181149106	0.231268022072678	0.752751028273265	0	0	0
LOC_Os01g52490	0.932256142015116	0.0956087694731312	0.0389186303677934	0	1	1
LOC_Os05g39050	0.940514267504214	0.111029295200919	0.515686702120246	0	0	0
LOC_Os01g34890	0.821436184844027	0.497172639109107	0.131318539199377	0	0	0
LOC_Os11g14220	0.396843624349675	0.139876643629697	0.580253556335724	0	0	0
LOC_Os02g34600	0.37858774290908	0.16401998851614	0.474705252982376	0	0	0
LOC_Os11g04070	0.681735518867337	0.0639129931585426	0.239357447953937	0	1	0
LOC_Os08g02410	0.85853329322971	0.0685804042077486	0.528876532701266	0	1	0
LOC_Os01g64630	0.854211668584658	0.649873206689309	0.707385673600123	0	0	0
LOC_Os01g14860	0.185721889389024	0.195489750882766	0.606183002900209	0	0	0
LOC_Os03g43890	0.608793719541956	0.0860988636200274	0.223256854144219	0	1	0
LOC_Os01g53920	0.681324116249151	0.119883847985017	0.607314752744013	0	0	0
LOC_Os12g21798	0.799194457793746	0.187097557722929	0.484604848312952	0	0	0
LOC_Os07g10250	0.424126900631575	0.0940114816364647	0.371854385090613	0	1	0
LOC_Os01g24060	0.985099281682411	0.160039643117594	0.0271571088730506	0	0	1
LOC_Os08g03240	0.79616972877263	0.339604094445856	0.880617241655215	0	0	0
LOC_Os02g07960	0.163707747205943	0.279765125630284	0.379153414578551	0	0	0
LOC_Os02g44642	0.421109265327272	0.367990171716772	0.169543042777018	0	0	0
LOC_Os01g59990	0.634774482905146	0.177188269370507	0.558135799462622	0	0	0
LOC_Os04g46390	0.417920214678142	0.396086627074574	0.482646791045404	0	0	0
LOC_Os12g06660	0.80614089534472	0.702220052242992	0.82776367871867	0	0	0
LOC_Os01g51290	0.168753494467059	0.157300135839749	0.774316723095618	0	0	0
LOC_Os02g37420	0.88186660315892	0.18398886254048	0.104270913629255	0	0	0
LOC_Os07g38120	0.80844157189869	0.151011725293174	0.156776272920084	0	0	0
LOC_Os06g06460	0.75476280171291	0.150475845889996	0.445650683832821	0	0	0
LOC_Os01g16030	0.105447167598567	0.684229832125614	0.881345094756353	0	0	0
LOC_Os03g10340	0.739450167694291	0.0709710863536448	0.540646810987344	0	1	0
LOC_Os02g33430	0.594402851226982	0.0472789796360943	0.377685277768783	0	1	0
LOC_Os01g12720	0.465978778503333	0.160080355165642	0.474281897600534	0	0	0
LOC_Os02g49980	0.698317034130445	0.151334518587496	0.531792672720623	0	0	0
LOC_Os01g49529	0.447734847017092	0.415886170834337	0.52133872405291	0	0	0
LOC_Os10g10500	0.572476399399317	0.308098549726651	0.118928846206149	0	0	0
LOC_Os01g15310	0.67555178913248	0.0609409729860639	0.348280525462112	0	1	0
LOC_Os07g38760	0.987862960789021	0.178269396334673	0.120345064994439	0	0	0
LOC_Os03g41100	0.98803760491967	0.234872754821197	0.0409748715586969	0	0	1
LOC_Os08g37800	0.697107674550131	0.196467370298041	0.385036043288323	0	0	0
LOC_Os06g06880	0.916045088793643	0.260449642578217	0.221851943095355	0	0	0
LOC_Os02g03600	0.482436651501336	0.251351351094796	0.696238593713772	0	0	0
LOC_Os01g61590	0.794882728734559	0.138518661046436	0.388130402411881	0	0	0
LOC_Os03g57340	0.380464991165915	0.373292253648275	0.323686143408834	0	0	0
LOC_Os03g46770	0.171820796984409	0.153509604070475	0.468736304810951	0	0	0
LOC_Os08g03150	0.145980230650636	0.467940710334402	0.950062207952446	0	0	0
LOC_Os10g38920	0.612068381649685	0.240299341152509	0.758956452012545	0	0	0
LOC_Os01g13800	0.935470801447315	0.0649584636278549	0.45942327060025	0	1	0
LOC_Os03g03130	0.312071726736726	0.275974798440046	0.638306267949371	0	0	0
LOC_Os02g43930	0.529194407360959	0.398665100968448	0.611163096319928	0	0	0
LOC_Os03g27450	0.467195621407242	0.18139428767938	0.621922335766493	0	0	0
LOC_Os02g45940	0.869123467610307	0.130961671539464	0.520837628559435	0	0	0
LOC_Os12g20324	0.893433138661852	0.191356107485435	0.127792786025255	0	0	0
LOC_Os05g06770	0.627280868386292	0.0835626429126387	0.248173416605918	0	1	0
LOC_Os05g34390	0.758239285028478	0.182755701541476	0.155929677090901	0	0	0
LOC_Os12g38110	0.907537862050717	0.150809391430619	0.307927151955274	0	0	0
LOC_Os03g52650	0.329208551345914	0.247139782864802	0.511052843627194	0	0	0
LOC_Os01g43410	0.923994745764087	0.180480875202114	0.135849299440555	0	0	0
LOC_Os05g07740	0.510104657960647	0.138303211664034	0.250441464591026	0	0	0
LOC_Os02g39700	0.490961802700268	0.123445622333114	0.342170184721154	0	0	0
LOC_Os10g05180	0.487063049663712	0.344329930442857	0.425517695633944	0	0	0
LOC_Os06g42800	0.557258990455819	0.29280322455664	0.484692336227589	0	0	0
LOC_Os01g13760	0.609669164364303	0.344860061265704	0.569648152812305	0	0	0
LOC_Os10g30420	0.794972834839304	0.0559146711155583	0.269497839985097	0	1	0
LOC_Os05g01560	0.237061281726273	0.335901314160248	0.828131701969551	0	0	0
LOC_Os06g09850	0.752277428772034	0.275331767839134	0.38832103927198	0	0	0
LOC_Os08g02400	0.983177387632821	0.0575969084930515	0.406529290531969	0	1	0
LOC_Os03g62600	0.139104883923814	0.32084016572379	0.720284563702031	0	0	0
LOC_Os01g51380	0.503103425063081	0.356114447674842	0.698633478124202	0	0	0
LOC_Os08g03640	0.639621813963909	0.0797530845767526	0.336899524141315	0	1	0
LOC_Os06g46330	0.625380199361085	0.385600780653889	0.450866996439537	0	0	0
LOC_Os03g05740	0.701925926450505	0.172918790510891	0.476842425970979	0	0	0
LOC_Os07g29360	0.983160852252764	0.0292879863525892	0.0601683082247834	0	1	1
LOC_Os05g14730	0.973040956182303	0.195570700605029	0.191258544899249	0	0	0
LOC_Os12g03880	0.590022254555203	0.0955461775606599	0.308934971826035	0	1	0
